display_name,position,week,season,team,opp,game_location,spread_line,total_line,gsis_id,proj_team_score,Projection,salary,opp_Rank,Value,ProjectedOwnership,optimal_exposure,PotentialLeverage,last_update
Jameson Williams,WR,10,2025,DET,WAS,away,-8.50,49.50,00-0037240,29.00,,4900,27.00,2.13,8.48,9.16,-0.58,2025-11-11T00:07:43Z
Khalil Shakir,WR,10,2025,BUF,MIA,away,-8.50,50.50,00-0037261,29.50,,5100,1.00,2.27,8.04,8.97,-0.71,2025-11-11T00:07:43Z
Jalen Nailor,WR,10,2025,MIN,BAL,home,4.50,48.50,00-0037291,22.00,,3100,29.00,1.84,1.21,1.67,0.56,2025-11-11T00:07:43Z
Rashid Shaheed,WR,10,2025,SEA,ARI,home,-7.00,44.50,00-0037545,25.75,,5200,19.00,1.92,3.70,3.28,1.19,2025-11-11T00:07:43Z
Alec Pierce,WR,10,2025,IND,ATL,home,-6.50,48.50,00-0037664,27.50,,,7.00,,,,,2025-11-11T00:07:43Z
Garrett Wilson,WR,10,2025,NYJ,CLE,home,1.50,37.50,00-0037740,18.00,,6100,17.00,2.38,11.20,8.50,-0.10,2025-11-11T00:07:43Z
Jahan Dotson,WR,10,2025,PHI,GB,away,1.50,45.50,00-0037741,22.00,,,15.00,,,,,2025-11-11T00:07:43Z
Treylon Burks,WR,10,2025,WAS,DET,home,8.50,49.50,00-0037742,20.50,,3000,24.00,1.09,0.18,0.62,0.53,2025-11-11T00:07:43Z
Romeo Doubs,WR,10,2025,GB,PHI,home,-1.50,45.50,00-0037816,23.50,,,18.00,,,,,2025-11-11T00:07:43Z
Calvin Austin III,WR,10,2025,PIT,LAC,away,3.00,45.50,00-0037837,21.25,,,5.00,,,,,2025-11-11T00:07:43Z
Skyy Moore,WR,10,2025,SF,LA,home,5.50,49.50,00-0038090,22.00,,3000,20.00,0.26,0.03,0.45,0.42,2025-11-11T00:07:43Z
Wan'Dale Robinson,WR,10,2025,NYG,CHI,away,4.50,45.50,00-0038117,20.50,,5300,30.00,2.68,13.54,8.58,-1.02,2025-11-11T00:07:43Z
Christian Watson,WR,10,2025,GB,PHI,home,-1.50,45.50,00-0038124,23.50,,,18.00,,,,,2025-11-11T00:07:43Z
Xavier Smith,WR,10,2025,LA,SF,away,-5.50,49.50,00-0038359,27.50,,3000,21.00,0.47,0.02,,,2025-11-11T00:07:43Z
Dontayvion Wicks,WR,10,2025,GB,PHI,home,-1.50,45.50,00-0038393,23.50,,,18.00,,,,,2025-11-11T00:07:43Z
Malik Heath,WR,10,2025,GB,PHI,home,-1.50,45.50,00-0038465,23.50,,,18.00,,,,,2025-11-11T00:07:43Z
Xavier Gipson,WR,10,2025,PHI,GB,away,1.50,45.50,00-0038496,22.00,,,15.00,,,,,2025-11-11T00:07:43Z
Jaxon Smith-Njigba,WR,10,2025,SEA,ARI,home,-7.00,44.50,00-0038543,25.75,,8600,19.00,2.75,21.18,30.21,8.09,2025-11-11T00:07:43Z
Quentin Johnston,WR,10,2025,LAC,PIT,home,-3.00,45.50,00-0038544,24.25,,,32.00,,,,,2025-11-11T00:07:43Z
Michael Wilson,WR,10,2025,ARI,SEA,away,7.00,44.50,00-0038559,18.75,,3300,9.00,2.27,2.76,1.45,-1.00,2025-11-11T00:07:43Z
Tre Tucker,WR,10,2025,LV,DEN,away,9.50,42.50,00-0038563,16.50,,,3.00,,,,,2025-11-11T00:07:43Z
Derius Davis,WR,10,2025,LAC,PIT,home,-3.00,45.50,00-0038573,24.25,,,32.00,,,,,2025-11-11T00:07:43Z
Parker Washington,WR,10,2025,JAX,HOU,away,-1.50,37.50,00-0038606,19.50,,4700,4.00,2.45,10.59,4.90,-6.90,2025-11-11T00:07:43Z
Xavier Hutchinson,WR,10,2025,HOU,JAX,home,1.50,37.50,00-0038618,18.00,,3400,22.00,1.50,0.72,0.55,-0.31,2025-11-11T00:07:43Z
DeMario Douglas,WR,10,2025,NE,TB,away,2.50,48.50,00-0038621,23.00,,4000,16.00,1.97,3.83,2.06,-1.36,2025-11-11T00:07:43Z
Ryan Miller,WR,10,2025,TB,NE,home,-2.50,48.50,00-0038824,25.50,,3200,14.00,0.57,0.04,0.31,0.29,2025-11-11T00:07:43Z
Brycen Tremayne,WR,10,2025,CAR,NO,home,-5.50,38.50,00-0038840,22.00,,3000,13.00,0.24,0.01,,,2025-11-11T00:07:43Z
Jalin Hyatt,WR,10,2025,NYG,CHI,away,4.50,45.50,00-0038938,20.50,,3000,30.00,0.16,0.01,,,2025-11-11T00:07:43Z
Cedric Tillman,WR,10,2025,CLE,NYJ,away,-1.50,37.50,00-0038979,19.50,,3500,10.00,2.49,4.86,0.79,-3.14,2025-11-11T00:07:43Z
Jordan Addison,WR,10,2025,MIN,BAL,home,4.50,48.50,00-0038994,22.00,,5400,29.00,2.10,8.01,8.44,1.36,2025-11-11T00:07:43Z
Josh Downs,WR,10,2025,IND,ATL,home,-6.50,48.50,00-0038997,27.50,,,7.00,,,,,2025-11-11T00:07:43Z
Zay Flowers,WR,10,2025,BAL,MIN,away,-4.50,48.50,00-0039064,26.50,,5900,8.00,2.69,18.87,12.78,-9.15,2025-11-11T00:07:43Z
Puka Nacua,WR,10,2025,LA,SF,away,-5.50,49.50,00-0039075,27.50,,8700,21.00,2.57,19.38,21.25,4.06,2025-11-11T00:07:43Z
Xavier Legette,WR,10,2025,CAR,NO,home,-5.50,38.50,00-0039342,22.00,,3800,13.00,1.88,1.91,0.79,-0.66,2025-11-11T00:07:43Z
Jamari Thrash,WR,10,2025,CLE,NYJ,away,-1.50,37.50,00-0039379,19.50,,3000,10.00,1.10,0.03,0.23,0.21,2025-11-11T00:07:43Z
Casey Washington,WR,10,2025,ATL,IND,away,6.50,48.50,00-0039394,21.00,,,25.00,,,,,2025-11-11T00:07:43Z
Devaughn Vele,WR,10,2025,NO,CAR,away,5.50,38.50,00-0039424,16.50,,3300,6.00,1.61,1.01,1.32,0.32,2025-11-11T00:07:43Z
Jalen Coker,WR,10,2025,CAR,NO,home,-5.50,38.50,00-0039491,22.00,,3300,13.00,2.08,2.66,1.37,-1.46,2025-11-11T00:07:43Z
Xavier Weaver,WR,10,2025,ARI,SEA,away,7.00,44.50,00-0039521,18.75,,3000,9.00,0.11,0.01,,,2025-11-11T00:07:43Z
Kameron Johnson,WR,10,2025,TB,NE,home,-2.50,48.50,00-0039589,25.50,,3500,14.00,0.59,0.06,0.36,0.30,2025-11-11T00:07:43Z
Mason Tipton,WR,10,2025,NO,CAR,away,5.50,38.50,00-0039623,16.50,,3100,6.00,0.82,0.07,0.14,0.10,2025-11-11T00:07:43Z
Roman Wilson,WR,10,2025,PIT,LAC,away,3.00,45.50,00-0039739,21.25,,,5.00,,,,,2025-11-11T00:07:43Z
Jordan Whittington,WR,10,2025,LA,SF,away,-5.50,49.50,00-0039751,27.50,,3200,21.00,1.41,0.76,0.19,-0.69,2025-11-11T00:07:43Z
Marvin Harrison Jr.,WR,10,2025,ARI,SEA,away,7.00,44.50,00-0039849,18.75,,5300,9.00,2.48,11.10,10.38,-0.22,2025-11-11T00:07:43Z
Troy Franklin,WR,10,2025,DEN,LV,home,-9.50,42.50,00-0039868,26.00,,,28.00,,,,,2025-11-11T00:07:43Z
Malik Washington,WR,10,2025,MIA,BUF,home,8.50,50.50,00-0039880,21.00,,4200,11.00,1.96,3.71,2.59,-0.66,2025-11-11T00:07:43Z
Tahj Washington,WR,10,2025,MIA,BUF,home,8.50,50.50,00-0039884,21.00,,3000,11.00,0.42,0.03,,,2025-11-11T00:07:43Z
Adonai Mitchell,WR,10,2025,NYJ,CLE,home,1.50,37.50,00-0039890,18.00,,3000,17.00,0.78,0.02,0.62,0.61,2025-11-11T00:07:43Z
Keon Coleman,WR,10,2025,BUF,MIA,away,-8.50,50.50,00-0039901,29.50,,4400,1.00,2.23,5.75,2.74,-3.13,2025-11-11T00:07:43Z
Ladd McConkey,WR,10,2025,LAC,PIT,home,-3.00,45.50,00-0039915,24.25,,,32.00,,,,,2025-11-11T00:07:43Z
Rome Odunze,WR,10,2025,CHI,NYG,home,-4.50,45.50,00-0039919,25.00,,6000,26.00,2.42,7.43,9.63,3.86,2025-11-11T00:07:43Z
Malachi Corley,WR,10,2025,CLE,NYJ,away,-1.50,37.50,00-0039920,19.50,,3000,10.00,0.13,0.00,,,2025-11-11T00:07:43Z
Savion Williams,WR,10,2025,GB,PHI,home,-1.50,45.50,00-0040009,23.50,,,18.00,,,,,2025-11-11T00:07:43Z
Darius Cooper,WR,10,2025,PHI,GB,away,1.50,45.50,00-0040024,22.00,,,15.00,,,,,2025-11-11T00:07:43Z
LaJohntay Wester,WR,10,2025,BAL,MIN,away,-4.50,48.50,00-0040075,26.50,,3000,8.00,0.07,0.01,,,2025-11-11T00:07:43Z
Tetairoa McMillan,WR,10,2025,CAR,NO,home,-5.50,38.50,00-0040124,22.00,,5700,13.00,2.39,5.96,7.01,3.03,2025-11-11T00:07:43Z
Emeka Egbuka,WR,10,2025,TB,NE,home,-2.50,48.50,00-0040129,25.50,,7000,14.00,2.55,18.66,13.16,-6.17,2025-11-11T00:07:43Z
Jayden Higgins,WR,10,2025,HOU,JAX,home,1.50,37.50,00-0040130,18.00,,3200,22.00,0.97,0.15,0.41,0.34,2025-11-11T00:07:43Z
Kyle Williams,WR,10,2025,NE,TB,away,2.50,48.50,00-0040131,23.00,,3000,16.00,1.68,1.72,2.63,0.27,2025-11-11T00:07:43Z
Pat Bryant,WR,10,2025,DEN,LV,home,-9.50,42.50,00-0040134,26.00,,,28.00,,,,,2025-11-11T00:07:43Z
Jaylin Noel,WR,10,2025,HOU,JAX,home,1.50,37.50,00-0040138,18.00,,3700,22.00,0.60,0.05,0.05,0.02,2025-11-11T00:07:43Z
Tai Felton,WR,10,2025,MIN,BAL,home,4.50,48.50,00-0040154,22.00,,3000,29.00,0.03,0.00,,,2025-11-11T00:07:43Z
Jaylin Lane,WR,10,2025,WAS,DET,home,8.50,49.50,00-0040164,20.50,,3600,24.00,2.01,4.44,1.99,-1.73,2025-11-11T00:07:43Z
Jordan Watkins,WR,10,2025,SF,LA,home,5.50,49.50,00-0040172,22.00,,3000,20.00,0.49,0.02,0.01,0.00,2025-11-11T00:07:43Z
Jimmy Horn Jr.,WR,10,2025,CAR,NO,home,-5.50,38.50,00-0040218,22.00,,3000,13.00,0.86,0.13,0.76,0.70,2025-11-11T00:07:43Z
Tez Johnson,WR,10,2025,TB,NE,home,-2.50,48.50,00-0040237,25.50,,4500,14.00,2.30,9.94,5.47,-6.00,2025-11-11T00:07:43Z
Dominic Lovett,WR,10,2025,DET,WAS,away,-8.50,49.50,00-0040241,29.00,,3000,27.00,0.47,0.02,0.33,0.31,2025-11-11T00:07:43Z
Gage Larvadain,WR,10,2025,CLE,NYJ,away,-1.50,37.50,00-0040259,19.50,,3000,10.00,0.31,0.01,,,2025-11-11T00:07:43Z
Ke'Shawn Williams,WR,10,2025,PIT,LAC,away,3.00,45.50,00-0040534,21.25,,,5.00,,,,,2025-11-11T00:07:43Z
Efton Chism III,WR,10,2025,NE,TB,away,2.50,48.50,00-0040563,23.00,,3000,16.00,0.31,0.00,,,2025-11-11T00:07:43Z
Dont'e Thornton Jr.,WR,10,2025,LV,DEN,away,9.50,42.50,00-0040581,16.50,,,3.00,,,,,2025-11-11T00:07:43Z
Arian Smith,WR,10,2025,NYJ,CLE,home,1.50,37.50,00-0040582,18.00,,3200,17.00,0.50,0.09,0.12,0.03,2025-11-11T00:07:43Z
Konata Mumpfield,WR,10,2025,LA,SF,away,-5.50,49.50,00-0040590,27.50,,3000,21.00,0.33,0.00,0.10,0.10,2025-11-11T00:07:43Z
Ricky White III,WR,10,2025,SEA,ARI,home,-7.00,44.50,00-0040653,25.75,,3000,19.00,0.08,0.04,,,2025-11-11T00:07:43Z
Isaac TeSlaa,WR,10,2025,DET,WAS,away,-8.50,49.50,00-0040669,29.00,,3000,27.00,0.98,0.56,0.06,-0.72,2025-11-11T00:07:43Z
Tre Harris,WR,10,2025,LAC,PIT,home,-3.00,45.50,00-0040727,24.25,,,32.00,,,,,2025-11-11T00:07:43Z
Jack Bech,WR,10,2025,LV,DEN,away,9.50,42.50,00-0040729,16.50,,,3.00,,,,,2025-11-11T00:07:43Z
Luther Burden III,WR,10,2025,CHI,NYG,home,-4.50,45.50,00-0040735,25.00,,3800,26.00,0.78,0.12,0.50,0.42,2025-11-11T00:07:43Z
Marcedes Lewis,TE,10,2025,DEN,LV,home,-9.50,42.50,00-0024243,26.00,,,4.00,,,,,2025-11-11T00:07:43Z
Zach Ertz,TE,10,2025,WAS,DET,home,8.50,49.50,00-0030061,20.50,,4000,12.00,2.46,4.78,3.80,-0.09,2025-11-11T00:07:43Z
Chris Manhertz,TE,10,2025,NYG,CHI,away,4.50,45.50,00-0031484,20.50,,2500,20.00,0.30,0.02,1.56,1.54,2025-11-11T00:07:43Z
Austin Hooper,TE,10,2025,NE,TB,away,2.50,48.50,00-0032392,23.00,,2500,14.00,1.42,0.22,1.45,1.34,2025-11-11T00:07:43Z
Hunter Henry,TE,10,2025,NE,TB,away,2.50,48.50,00-0033090,23.00,,3500,14.00,2.94,12.92,8.68,-3.28,2025-11-11T00:07:43Z
Tyler Higbee,TE,10,2025,LA,SF,away,-5.50,49.50,00-0033110,27.50,,2900,9.00,1.97,1.61,1.18,-0.13,2025-11-11T00:07:43Z
Mo Alie-Cox,TE,10,2025,IND,ATL,home,-6.50,48.50,00-0033217,27.50,,,1.00,,,,,2025-11-11T00:07:43Z
Johnny Mundt,TE,10,2025,JAX,HOU,away,-1.50,37.50,00-0033246,19.50,,2500,5.00,1.66,0.58,1.97,1.18,2025-11-11T00:07:43Z
George Kittle,TE,10,2025,SF,LA,home,5.50,49.50,00-0033288,22.00,,4500,11.00,2.58,12.70,9.19,-2.16,2025-11-11T00:07:43Z
Taysom Hill,TE,10,2025,NO,CAR,away,5.50,38.50,00-0033357,16.50,,2700,19.00,1.03,0.05,0.19,0.16,2025-11-11T00:07:43Z
Jonnu Smith,TE,10,2025,PIT,LAC,away,3.00,45.50,00-0033858,21.25,,,6.00,,,,,2025-11-11T00:07:43Z
Evan Engram,TE,10,2025,DEN,LV,home,-9.50,42.50,00-0033881,26.00,,,4.00,,,,,2025-11-11T00:07:43Z
David Njoku,TE,10,2025,CLE,NYJ,away,-1.50,37.50,00-0033885,19.50,,3200,25.00,2.81,9.82,6.49,-1.42,2025-11-11T00:07:43Z
Ross Dwelley,TE,10,2025,DET,WAS,away,-8.50,49.50,00-0034073,29.00,,2500,26.00,0.08,0.00,,,2025-11-11T00:07:43Z
Tyler Conklin,TE,10,2025,LAC,PIT,home,-3.00,45.50,00-0034270,24.25,,,30.00,,,,,2025-11-11T00:07:43Z
Dallas Goedert,TE,10,2025,PHI,GB,away,1.50,45.50,00-0034351,22.00,,,24.00,,,,,2025-11-11T00:07:43Z
Ian Thomas,TE,10,2025,LV,DEN,away,9.50,42.50,00-0034365,16.50,,,8.00,,,,,2025-11-11T00:07:43Z
Dalton Schultz,TE,10,2025,HOU,JAX,home,1.50,37.50,00-0034383,18.00,,3600,31.00,2.69,10.16,2.73,-5.35,2025-11-11T00:07:43Z
Mark Andrews,TE,10,2025,BAL,MIN,away,-4.50,48.50,00-0034753,26.50,,3400,21.00,2.39,7.34,6.59,-1.14,2025-11-11T00:07:43Z
Foster Moreau,TE,10,2025,NO,CAR,away,5.50,38.50,00-0034981,16.50,,2500,19.00,0.55,0.01,0.29,0.28,2025-11-11T00:07:43Z
T.J. Hockenson,TE,10,2025,MIN,BAL,home,4.50,48.50,00-0035229,22.00,,3300,16.00,2.49,6.54,3.06,-3.76,2025-11-11T00:07:43Z
Dawson Knox,TE,10,2025,BUF,MIA,away,-8.50,50.50,00-0035689,29.50,,2500,27.00,1.21,0.18,0.92,0.83,2025-11-11T00:07:43Z
Juwan Johnson,TE,10,2025,NO,CAR,away,5.50,38.50,00-0036040,16.50,,3700,19.00,2.56,6.53,4.32,0.05,2025-11-11T00:07:43Z
Harrison Bryant,TE,10,2025,HOU,JAX,home,1.50,37.50,00-0036232,18.00,,2500,31.00,0.65,0.02,0.09,0.08,2025-11-11T00:07:43Z
Cole Kmet,TE,10,2025,CHI,NYG,home,-4.50,45.50,00-0036290,25.00,,3100,15.00,1.12,0.18,0.31,0.19,2025-11-11T00:07:43Z
Adam Trautman,TE,10,2025,DEN,LV,home,-9.50,42.50,00-0036422,26.00,,,4.00,,,,,2025-11-11T00:07:43Z
Charlie Woerner,TE,10,2025,ATL,IND,away,6.50,48.50,00-0036429,21.00,,,29.00,,,,,2025-11-11T00:07:43Z
Quintin Morris,TE,10,2025,JAX,HOU,away,-1.50,37.50,00-0036590,19.50,,2500,5.00,0.59,0.03,1.50,1.47,2025-11-11T00:07:43Z
John Bates,TE,10,2025,WAS,DET,home,8.50,49.50,00-0036628,20.50,,2500,12.00,0.84,0.06,1.40,1.37,2025-11-11T00:07:43Z
Brock Wright,TE,10,2025,DET,WAS,away,-8.50,49.50,00-0036754,29.00,,2500,26.00,1.03,0.09,1.93,1.89,2025-11-11T00:07:43Z
Kylen Granson,TE,10,2025,PHI,GB,away,1.50,45.50,00-0036876,22.00,,,24.00,,,,,2025-11-11T00:07:43Z
Luke Farrell,TE,10,2025,SF,LA,home,5.50,49.50,00-0036887,22.00,,2500,11.00,0.24,0.01,0.09,0.08,2025-11-11T00:07:43Z
Pat Freiermuth,TE,10,2025,PIT,LAC,away,3.00,45.50,00-0036894,21.25,,,6.00,,,,,2025-11-11T00:07:43Z
Kyle Pitts Sr.,TE,10,2025,ATL,IND,away,6.50,48.50,00-0036970,21.00,,,29.00,,,,,2025-11-11T00:07:43Z
Tommy Tremble,TE,10,2025,CAR,NO,home,-5.50,38.50,00-0037005,22.00,,2500,18.00,0.95,0.02,0.44,0.43,2025-11-11T00:07:43Z
Grant Calcaterra,TE,10,2025,PHI,GB,away,1.50,45.50,00-0037086,22.00,,,24.00,,,,,2025-11-11T00:07:43Z
Jake Tonges,TE,10,2025,SF,LA,home,5.50,49.50,00-0037112,22.00,,2500,11.00,0.85,0.04,0.16,0.14,2025-11-11T00:07:43Z
Greg Dulcich,TE,10,2025,MIA,BUF,home,8.50,50.50,00-0037252,21.00,,2600,2.00,2.40,3.55,0.98,-1.21,2025-11-11T00:07:43Z
Teagan Quitoriano,TE,10,2025,ATL,IND,away,6.50,48.50,00-0037277,21.00,,,29.00,,,,,2025-11-11T00:07:43Z
Drew Ogletree,TE,10,2025,IND,ATL,home,-6.50,48.50,00-0037292,27.50,,,1.00,,,,,2025-11-11T00:07:43Z
John FitzPatrick,TE,10,2025,GB,PHI,home,-1.50,45.50,00-0037306,23.50,,,3.00,,,,,2025-11-11T00:07:43Z
Tucker Fisk,TE,10,2025,LAC,PIT,home,-3.00,45.50,00-0037654,24.25,,,30.00,,,,,2025-11-11T00:07:43Z
Trey McBride,TE,10,2025,ARI,SEA,away,7.00,44.50,00-0037744,18.75,,6000,22.00,3.09,25.76,11.34,-10.28,2025-11-11T00:07:43Z
Jelani Woods,TE,10,2025,NYJ,CLE,home,1.50,37.50,00-0037755,18.00,,2500,13.00,0.21,0.00,,,2025-11-11T00:07:43Z
Jeremy Ruckert,TE,10,2025,NYJ,CLE,home,1.50,37.50,00-0037805,18.00,,2500,13.00,0.65,0.02,0.59,0.57,2025-11-11T00:07:43Z
Isaiah Likely,TE,10,2025,BAL,MIN,away,-4.50,48.50,00-0037838,26.50,,2900,21.00,2.23,3.15,5.29,1.72,2025-11-11T00:07:43Z
Charlie Kolar,TE,10,2025,BAL,MIN,away,-4.50,48.50,00-0038046,26.50,,2500,21.00,0.73,0.01,2.99,2.98,2025-11-11T00:07:43Z
Daniel Bellinger,TE,10,2025,NYG,CHI,away,4.50,45.50,00-0038115,20.50,,2500,20.00,1.47,0.07,1.19,1.10,2025-11-11T00:07:43Z
Cade Otton,TE,10,2025,TB,NE,home,-2.50,48.50,00-0038129,25.50,,3900,28.00,2.92,12.38,4.24,-6.95,2025-11-11T00:07:43Z
Darnell Washington,TE,10,2025,PIT,LAC,away,3.00,45.50,00-0038558,21.25,,,6.00,,,,,2025-11-11T00:07:43Z
Josh Whyle,TE,10,2025,GB,PHI,home,-1.50,45.50,00-0038589,23.50,,,3.00,,,,,2025-11-11T00:07:43Z
Blake Whiteheart,TE,10,2025,CLE,NYJ,away,-1.50,37.50,00-0038710,19.50,,2500,25.00,0.13,0.00,0.61,0.61,2025-11-11T00:07:43Z
Julian Hill,TE,10,2025,MIA,BUF,home,8.50,50.50,00-0038720,21.00,,2700,2.00,1.07,0.38,0.91,0.74,2025-11-11T00:07:43Z
Dalton Kincaid,TE,10,2025,BUF,MIA,away,-8.50,50.50,00-0038933,29.50,,4300,27.00,2.80,11.02,7.10,-2.06,2025-11-11T00:07:43Z
Elijah Higgins,TE,10,2025,ARI,SEA,away,7.00,44.50,00-0039041,18.75,,3000,22.00,0.96,0.19,0.71,0.63,2025-11-11T00:07:43Z
Payne Durham,TE,10,2025,TB,NE,home,-2.50,48.50,00-0039050,25.50,,2500,28.00,0.31,0.00,,,2025-11-11T00:07:43Z
Sam LaPorta,TE,10,2025,DET,WAS,away,-8.50,49.50,00-0039065,29.00,,4400,26.00,2.65,13.02,8.80,-2.21,2025-11-11T00:07:43Z
Michael Mayer,TE,10,2025,LV,DEN,away,9.50,42.50,00-0039066,16.50,,,8.00,,,,,2025-11-11T00:07:43Z
Davis Allen,TE,10,2025,LA,SF,away,-5.50,49.50,00-0039074,27.50,,2500,9.00,0.82,0.05,0.95,0.92,2025-11-11T00:07:43Z
Luke Musgrave,TE,10,2025,GB,PHI,home,-1.50,45.50,00-0039144,23.50,,,3.00,,,,,2025-11-11T00:07:43Z
Brock Bowers,TE,10,2025,LV,DEN,away,9.50,42.50,00-0039338,16.50,,,8.00,,,,,2025-11-11T00:07:43Z
Ja'Tavion Sanders,TE,10,2025,CAR,NO,home,-5.50,38.50,00-0039356,22.00,,2800,18.00,1.66,0.57,2.29,2.00,2025-11-11T00:07:43Z
Devin Culp,TE,10,2025,TB,NE,home,-2.50,48.50,00-0039754,25.50,,2500,28.00,0.25,0.01,,,2025-11-11T00:07:43Z
AJ Barner,TE,10,2025,SEA,ARI,home,-7.00,44.50,00-0039793,25.75,,3100,23.00,2.20,3.01,3.71,0.68,2025-11-11T00:07:43Z
Theo Johnson,TE,10,2025,NYG,CHI,away,4.50,45.50,00-0039847,20.50,,3800,20.00,2.52,8.07,4.45,-2.64,2025-11-11T00:07:43Z
Ben Sinnott,TE,10,2025,WAS,DET,home,8.50,49.50,00-0039912,20.50,,2500,12.00,0.32,0.02,0.01,-0.01,2025-11-11T00:07:43Z
Colston Loveland,TE,10,2025,CHI,NYG,home,-4.50,45.50,00-0040126,25.00,,4100,15.00,1.94,2.17,3.17,1.06,2025-11-11T00:07:43Z
Tyler Warren,TE,10,2025,IND,ATL,home,-6.50,48.50,00-0040128,27.50,,,1.00,,,,,2025-11-11T00:07:43Z
Mitchell Evans,TE,10,2025,CAR,NO,home,-5.50,38.50,00-0040187,22.00,,2500,18.00,0.61,0.01,0.40,0.40,2025-11-11T00:07:43Z
Oronde Gadsden II,TE,10,2025,LAC,PIT,home,-3.00,45.50,00-0040189,24.25,,,30.00,,,,,2025-11-11T00:07:43Z
Jackson Hawes,TE,10,2025,BUF,MIA,away,-8.50,50.50,00-0040194,29.50,,2500,27.00,0.71,0.02,0.91,0.90,2025-11-11T00:07:43Z
Ben Yurosek,TE,10,2025,MIN,BAL,home,4.50,48.50,00-0040509,22.00,,2500,16.00,0.42,0.01,,,2025-11-11T00:07:43Z
Harold Fannin Jr.,TE,10,2025,CLE,NYJ,away,-1.50,37.50,00-0040663,19.50,,4200,25.00,2.04,2.88,6.23,4.29,2025-11-11T00:07:43Z
Mason Taylor,TE,10,2025,NYJ,CLE,home,1.50,37.50,00-0040736,18.00,,3200,13.00,2.39,2.96,2.95,0.97,2025-11-11T00:07:43Z
Terrance Ferguson,TE,10,2025,LA,SF,away,-5.50,49.50,00-0040737,27.50,,2500,9.00,1.21,0.20,0.90,0.80,2025-11-11T00:07:43Z
Elijah Arroyo,TE,10,2025,SEA,ARI,home,-7.00,44.50,00-0040739,25.75,,2600,23.00,1.85,1.69,2.10,0.62,2025-11-11T00:07:43Z
ARI,DST,10,2025,ARI,SEA,away,7.00,44.50,ARI,18.75,,2200,12.00,2.11,3.97,2.73,-0.57,2025-11-11T00:07:43Z
ATL,DST,10,2025,ATL,IND,away,6.50,48.50,ATL,21.00,,,1.00,,,,,2025-11-11T00:07:43Z
BAL,DST,10,2025,BAL,MIN,away,-4.50,48.50,BAL,26.50,,3300,30.00,2.23,3.20,5.05,1.91,2025-11-11T00:07:43Z
BUF,DST,10,2025,BUF,MIA,away,-8.50,50.50,BUF,29.50,,3700,27.00,1.73,5.39,2.96,-3.25,2025-11-11T00:07:43Z
CAR,DST,10,2025,CAR,NO,home,-5.50,38.50,CAR,22.00,,3500,29.00,1.73,6.27,11.07,4.80,2025-11-11T00:07:43Z
CHI,DST,10,2025,CHI,NYG,home,-4.50,45.50,CHI,25.00,,3000,20.00,2.15,4.48,3.85,-0.06,2025-11-11T00:07:43Z
CLE,DST,10,2025,CLE,NYJ,away,-1.50,37.50,CLE,19.50,,2900,26.00,2.72,11.13,11.82,0.69,2025-11-11T00:07:43Z
DEN,DST,10,2025,DEN,LV,home,-9.50,42.50,DEN,26.00,,,31.00,,,,,2025-11-11T00:07:43Z
DET,DST,10,2025,DET,WAS,away,-8.50,49.50,DET,29.00,,3400,16.00,1.84,6.35,5.47,-0.88,2025-11-11T00:07:43Z
GB,DST,10,2025,GB,PHI,home,-1.50,45.50,GB,23.50,,,8.00,,,,,2025-11-11T00:07:43Z
HOU,DST,10,2025,HOU,JAX,home,1.50,37.50,HOU,18.00,,3100,13.00,2.35,7.98,9.91,1.93,2025-11-11T00:07:43Z
IND,DST,10,2025,IND,ATL,home,-6.50,48.50,IND,27.50,,,17.00,,,,,2025-11-11T00:07:43Z
JAX,DST,10,2025,JAX,HOU,away,-1.50,37.50,JAX,19.50,,2600,13.00,1.79,10.80,1.85,-8.95,2025-11-11T00:07:43Z
LA,DST,10,2025,LA,SF,away,-5.50,49.50,LA,27.50,,3200,19.00,1.84,4.77,4.20,-0.57,2025-11-11T00:07:43Z
LAC,DST,10,2025,LAC,PIT,home,-3.00,45.50,LAC,24.25,,,10.00,,,,,2025-11-11T00:07:43Z
LV,DST,10,2025,LV,DEN,away,9.50,42.50,LV,16.50,,,7.00,,,,,2025-11-11T00:07:43Z
MIA,DST,10,2025,MIA,BUF,home,8.50,50.50,MIA,21.00,,2000,2.00,1.48,2.51,0.01,-1.89,2025-11-11T00:07:43Z
MIN,DST,10,2025,MIN,BAL,home,4.50,48.50,MIN,22.00,,2300,18.00,2.48,3.71,5.78,1.41,2025-11-11T00:07:43Z
NE,DST,10,2025,NE,TB,away,2.50,48.50,NE,23.00,,2600,15.00,1.87,4.63,3.33,-1.30,2025-11-11T00:07:43Z
NO,DST,10,2025,NO,CAR,away,5.50,38.50,NO,16.50,,2400,24.00,2.08,9.36,1.68,-7.68,2025-11-11T00:07:43Z
NYG,DST,10,2025,NYG,CHI,away,4.50,45.50,NYG,20.50,,2500,8.00,1.88,2.57,2.36,-0.06,2025-11-11T00:07:43Z
NYJ,DST,10,2025,NYJ,CLE,home,1.50,37.50,NYJ,18.00,,2800,28.00,1.95,13.37,6.52,-6.85,2025-11-11T00:07:43Z
PHI,DST,10,2025,PHI,GB,away,1.50,45.50,PHI,22.00,,,6.00,,,,,2025-11-11T00:07:43Z
PIT,DST,10,2025,PIT,LAC,away,3.00,45.50,PIT,21.25,,,25.00,,,,,2025-11-11T00:07:43Z
