display_name,position,week,season,team,opp,game_location,spread_line,total_line,gsis_id,proj_team_score,Projection,salary,opp_Rank,Value,ProjectedOwnership,optimal_exposure,PotentialLeverage,last_update
Aaron Rodgers,QB,13,2025,PIT,BUF,home,3.00,44.50,00-0023459,20.75,14.92,5100,5.00,2.79,1.20,3.98,3.00,2025-12-01T21:34:35Z
Matthew Stafford,QB,13,2025,LA,CAR,away,-10.00,44.50,00-0026498,27.25,18.81,7000,7.00,2.68,6.18,5.36,-0.81,2025-12-01T21:34:35Z
Tyrod Taylor,QB,13,2025,NYJ,ATL,home,3.00,38.50,00-0028118,17.75,14.60,4300,13.00,3.37,5.40,5.15,-0.25,2025-12-01T21:34:35Z
Kirk Cousins,QB,13,2025,ATL,NYJ,away,-3.00,38.50,00-0029604,20.75,13.71,4800,15.00,2.75,1.48,3.76,2.28,2025-12-01T21:34:35Z
Geno Smith,QB,13,2025,LV,LAC,away,10.00,40.50,00-0030565,15.25,12.94,4500,4.00,2.95,2.11,1.98,-0.13,2025-12-01T21:34:35Z
Marcus Mariota,QB,13,2025,WAS,DEN,home,6.50,43.50,00-0032268,18.50,16.11,,2.00,,,,,2025-12-01T21:34:35Z
Dak Prescott,QB,13,2025,DAL,KC,home,3.50,53.50,00-0033077,25.00,19.30,,11.00,,12.00,,,2025-12-01T21:34:35Z
Jared Goff,QB,13,2025,DET,GB,home,-2.50,48.50,00-0033106,25.50,16.72,,6.00,,9.00,,,2025-12-01T21:34:35Z
Jacoby Brissett,QB,13,2025,ARI,TB,away,4.50,44.50,00-0033119,20.00,16.81,5800,29.00,2.99,5.38,5.51,-0.26,2025-12-01T21:34:35Z
Patrick Mahomes,QB,13,2025,KC,DAL,away,-3.50,53.50,00-0033873,28.50,22.34,,32.00,,37.00,,,2025-12-01T21:34:35Z
Lamar Jackson,QB,13,2025,BAL,CIN,home,-7.00,52.50,00-0034796,29.75,21.52,,31.00,,21.00,,,2025-12-01T21:34:35Z
Baker Mayfield,QB,13,2025,TB,ARI,home,-4.50,44.50,00-0034855,24.50,17.60,5900,10.00,2.86,3.05,6.70,3.57,2025-12-01T21:34:35Z
Josh Allen,QB,13,2025,BUF,PIT,away,-3.00,44.50,00-0034857,23.75,21.93,7500,27.00,2.65,8.36,12.92,4.71,2025-12-01T21:34:35Z
Sam Darnold,QB,13,2025,SEA,MIN,home,-12.50,42.50,00-0034869,27.50,16.20,5600,9.00,3.18,6.31,4.22,-2.20,2025-12-01T21:34:35Z
Daniel Jones,QB,13,2025,IND,HOU,home,-3.00,44.50,00-0035710,23.75,17.31,6300,1.00,2.53,2.16,5.31,3.15,2025-12-01T21:34:35Z
Tua Tagovailoa,QB,13,2025,MIA,NO,home,-5.50,41.50,00-0036212,23.50,14.23,4900,12.00,3.10,3.88,3.21,-0.68,2025-12-01T21:34:35Z
Jordan Love,QB,13,2025,GB,DET,away,2.50,48.50,00-0036264,23.00,16.62,,24.00,,11.00,,,2025-12-01T21:34:35Z
Justin Herbert,QB,13,2025,LAC,LV,home,-10.00,40.50,00-0036355,25.25,20.06,6500,14.00,3.07,10.82,9.62,-1.20,2025-12-01T21:34:35Z
Jalen Hurts,QB,13,2025,PHI,CHI,home,-7.00,43.50,00-0036389,25.25,21.67,,25.00,,,,,2025-12-01T21:34:35Z
Joe Burrow,QB,13,2025,CIN,BAL,away,7.00,52.50,00-0036442,22.75,17.98,,16.00,,10.00,,,2025-12-01T21:34:35Z
Trevor Lawrence,QB,13,2025,JAX,TEN,away,-6.00,42.50,00-0036971,24.25,17.91,5400,19.00,3.16,4.94,9.25,4.38,2025-12-01T21:34:35Z
Brock Purdy,QB,13,2025,SF,CLE,away,-5.50,35.50,00-0037834,20.50,16.01,6000,3.00,2.54,1.31,4.54,3.24,2025-12-01T21:34:35Z
Bryce Young,QB,13,2025,CAR,LA,home,10.00,44.50,00-0039150,17.25,12.89,5300,8.00,2.63,0.94,1.33,0.39,2025-12-01T21:34:35Z
C.J. Stroud,QB,13,2025,HOU,IND,away,3.00,44.50,00-0039163,20.75,16.37,5000,20.00,3.26,7.77,6.24,-1.53,2025-12-01T21:34:35Z
Bo Nix,QB,13,2025,DEN,WAS,away,-6.50,43.50,00-0039732,25.00,18.85,,26.00,,,,,2025-12-01T21:34:35Z
Drake Maye,QB,13,2025,NE,NYG,home,-7.50,46.50,00-0039851,27.00,22.11,,30.00,,,,,2025-12-01T21:34:35Z
Caleb Williams,QB,13,2025,CHI,PHI,away,7.00,43.50,00-0039918,18.25,16.55,,17.00,,,,,2025-12-01T21:34:35Z
Max Brosmer,QB,13,2025,MIN,SEA,away,12.50,42.50,00-0040494,15.00,12.43,4000,21.00,3.14,1.58,2.43,0.97,2025-12-01T21:34:35Z
Shedeur Sanders,QB,13,2025,CLE,SF,home,5.50,35.50,00-0040668,15.00,12.49,4200,22.00,3.02,1.93,1.69,-0.24,2025-12-01T21:34:35Z
Cam Ward,QB,13,2025,TEN,JAX,home,6.00,42.50,00-0040676,18.25,13.39,4600,28.00,3.04,3.47,3.05,-0.46,2025-12-01T21:34:35Z
Jaxson Dart,QB,13,2025,NYG,NE,away,7.50,46.50,00-0040691,19.50,18.54,,18.00,,,,,2025-12-01T21:34:35Z
Tyler Shough,QB,13,2025,NO,MIA,away,5.50,41.50,00-0040743,18.00,14.04,4400,23.00,3.23,4.62,3.75,-0.75,2025-12-01T21:34:35Z
Kyle Juszczyk,RB,13,2025,SF,CLE,away,-5.50,35.50,00-0029892,20.50,3.05,4000,9.00,0.83,0.01,0.01,0.00,2025-12-01T21:34:35Z
Raheem Mostert,RB,13,2025,LV,LAC,away,10.00,40.50,00-0031687,15.25,3.90,4000,14.00,1.10,0.08,0.23,0.14,2025-12-01T21:34:35Z
Ameer Abdullah,RB,13,2025,IND,HOU,home,-3.00,44.50,00-0032104,23.75,2.18,4000,11.00,0.51,0.00,,,2025-12-01T21:34:35Z
Derrick Henry,RB,13,2025,BAL,CIN,home,-7.00,52.50,00-0032764,29.75,17.72,,32.00,,38.00,,,2025-12-01T21:34:35Z
C.J. Ham,RB,13,2025,MIN,SEA,away,12.50,42.50,00-0032918,15.00,0.17,4000,8.00,0.06,0.01,,,2025-12-01T21:34:35Z
Christian McCaffrey,RB,13,2025,SF,CLE,away,-5.50,35.50,00-0033280,20.50,22.27,9300,9.00,2.20,12.48,18.19,5.71,2025-12-01T21:34:35Z
Aaron Jones,RB,13,2025,MIN,SEA,away,12.50,42.50,00-0033293,15.00,11.17,5600,8.00,2.14,4.06,3.31,-1.74,2025-12-01T21:34:35Z
Samaje Perine,RB,13,2025,CIN,BAL,away,7.00,52.50,00-0033526,22.75,4.50,,20.00,,5.00,,,2025-12-01T21:34:35Z
Dare Ogunbowale,RB,13,2025,HOU,IND,away,3.00,44.50,00-0033854,20.75,0.75,4000,12.00,0.20,0.00,,,2025-12-01T21:34:35Z
Kareem Hunt,RB,13,2025,KC,DAL,away,-3.50,53.50,00-0033923,28.50,9.30,,25.00,,20.00,,,2025-12-01T21:34:35Z
Jeremy McNichols,RB,13,2025,WAS,DEN,home,6.50,43.50,00-0033955,18.50,4.70,,5.00,,,,,2025-12-01T21:34:35Z
Nick Chubb,RB,13,2025,HOU,IND,away,3.00,44.50,00-0034791,20.75,5.58,4800,12.00,1.08,0.16,0.60,0.44,2025-12-01T21:34:35Z
Saquon Barkley,RB,13,2025,PHI,CHI,home,-7.00,43.50,00-0034844,25.25,17.24,,19.00,,,,,2025-12-01T21:34:35Z
Devin Singletary,RB,13,2025,NYG,NE,away,7.50,46.50,00-0035250,19.50,6.05,,2.00,,,,,2025-12-01T21:34:35Z
Tony Pollard,RB,13,2025,TEN,JAX,home,6.00,42.50,00-0035261,18.25,9.01,4900,6.00,1.92,2.79,2.50,-0.04,2025-12-01T21:34:35Z
Trayveon Williams,RB,13,2025,LAC,LV,home,-10.00,40.50,00-0035291,25.25,2.44,4000,15.00,0.64,0.14,,,2025-12-01T21:34:35Z
Ty Johnson,RB,13,2025,BUF,PIT,away,-3.00,44.50,00-0035537,23.75,5.19,4600,7.00,0.92,0.19,1.45,1.27,2025-12-01T21:34:35Z
David Montgomery,RB,13,2025,DET,GB,home,-2.50,48.50,00-0035685,25.50,9.87,,10.00,,18.00,,,2025-12-01T21:34:35Z
Josh Jacobs,RB,13,2025,GB,DET,away,2.50,48.50,00-0035700,23.00,16.85,,1.00,,21.00,,,2025-12-01T21:34:35Z
Rico Dowdle,RB,13,2025,CAR,LA,home,10.00,44.50,00-0036139,17.25,14.34,6900,3.00,2.10,5.48,7.72,2.24,2025-12-01T21:34:35Z
Jonathan Taylor,RB,13,2025,IND,HOU,home,-3.00,44.50,00-0036223,23.75,19.87,9800,11.00,2.07,10.31,9.66,-0.65,2025-12-01T21:34:35Z
D'Andre Swift,RB,13,2025,CHI,PHI,away,7.00,43.50,00-0036275,18.25,11.09,,18.00,,,,,2025-12-01T21:34:35Z
Chuba Hubbard,RB,13,2025,CAR,LA,home,10.00,44.50,00-0036555,17.25,5.13,4400,3.00,1.37,0.94,0.13,-0.82,2025-12-01T21:34:35Z
Jermar Jefferson,RB,13,2025,ARI,TB,away,4.50,44.50,00-0036670,20.00,0.68,4000,22.00,0.15,0.01,,,2025-12-01T21:34:35Z
Jaret Patterson,RB,13,2025,LAC,LV,home,-10.00,40.50,00-0036755,25.25,2.63,4000,15.00,0.73,0.04,0.01,-0.03,2025-12-01T21:34:35Z
Rhamondre Stevenson,RB,13,2025,NE,NYG,home,-7.50,46.50,00-0036875,27.00,8.50,,31.00,,,,,2025-12-01T21:34:35Z
Kenneth Gainwell,RB,13,2025,PIT,BUF,home,3.00,44.50,00-0036919,20.75,10.81,5300,30.00,2.13,3.78,3.69,-0.05,2025-12-01T21:34:35Z
Michael Carter,RB,13,2025,ARI,TB,away,4.50,44.50,00-0036924,20.00,7.48,4200,22.00,1.87,2.07,2.26,0.26,2025-12-01T21:34:35Z
Travis Etienne,RB,13,2025,JAX,TEN,away,-6.00,42.50,00-0036973,24.25,14.49,6500,28.00,2.16,10.62,10.31,-0.38,2025-12-01T21:34:35Z
Javonte Williams,RB,13,2025,DAL,KC,home,3.50,53.50,00-0036997,25.00,13.90,,4.00,,32.00,,,2025-12-01T21:34:35Z
Tyler Badie,RB,13,2025,DEN,WAS,away,-6.50,43.50,00-0037085,25.00,2.01,,29.00,,,,,2025-12-01T21:34:35Z
Tyler Goodson,RB,13,2025,IND,HOU,home,-3.00,44.50,00-0037120,23.75,0.12,4000,11.00,0.04,0.00,,,2025-12-01T21:34:35Z
Zonovan Knight,RB,13,2025,ARI,TB,away,4.50,44.50,00-0037157,20.00,10.46,5200,22.00,1.95,2.64,4.81,2.20,2025-12-01T21:34:35Z
Isiah Pacheco,RB,13,2025,KC,DAL,away,-3.50,53.50,00-0037197,28.50,8.82,,25.00,,7.00,,,2025-12-01T21:34:35Z
Jaylen Warren,RB,13,2025,PIT,BUF,home,3.00,44.50,00-0037228,20.75,13.48,6300,30.00,1.98,5.28,9.29,3.83,2025-12-01T21:34:35Z
James Cook,RB,13,2025,BUF,PIT,away,-3.00,44.50,00-0037248,23.75,16.61,7600,7.00,2.18,10.21,10.67,0.35,2025-12-01T21:34:35Z
Rachaad White,RB,13,2025,TB,ARI,home,-4.50,44.50,00-0037256,24.50,7.20,5000,23.00,1.26,0.62,1.53,0.98,2025-12-01T21:34:35Z
Tyler Allgeier,RB,13,2025,ATL,NYJ,away,-3.00,38.50,00-0037263,20.75,7.07,4500,21.00,1.46,0.84,2.17,1.34,2025-12-01T21:34:35Z
Jerome Ford,RB,13,2025,CLE,SF,home,5.50,35.50,00-0037267,15.00,2.15,4000,16.00,0.54,0.05,0.01,-0.04,2025-12-01T21:34:35Z
Jordan Mason,RB,13,2025,MIN,SEA,away,12.50,42.50,00-0037525,15.00,6.05,5100,8.00,1.25,0.54,0.47,-0.20,2025-12-01T21:34:35Z
Malik Davis,RB,13,2025,DAL,KC,home,3.50,53.50,00-0037563,25.00,3.16,,4.00,,1.00,,,2025-12-01T21:34:35Z
Julius Chestnut,RB,13,2025,TEN,JAX,home,6.00,42.50,00-0037594,18.25,0.68,4000,6.00,0.14,0.00,,,2025-12-01T21:34:35Z
Brian Robinson,RB,13,2025,SF,CLE,away,-5.50,35.50,00-0037746,20.50,3.53,4300,9.00,0.89,0.08,0.03,-0.06,2025-12-01T21:34:35Z
Kyren Williams,RB,13,2025,LA,CAR,away,-10.00,44.50,00-0037840,27.25,14.31,6600,24.00,2.02,10.75,10.99,0.24,2025-12-01T21:34:35Z
Breece Hall,RB,13,2025,NYJ,ATL,home,3.00,38.50,00-0038120,17.75,16.14,6000,26.00,2.66,27.52,16.22,-11.30,2025-12-01T21:34:35Z
Kenneth Walker III,RB,13,2025,SEA,MIN,home,-12.50,42.50,00-0038134,27.50,13.14,5300,13.00,2.56,17.65,9.94,-7.94,2025-12-01T21:34:35Z
Eric Gray,RB,13,2025,NYG,NE,away,7.50,46.50,00-0038396,19.50,0.00,,2.00,,,,,2025-12-01T21:34:35Z
Evan Hull,RB,13,2025,NO,MIA,away,5.50,41.50,00-0038397,18.00,1.98,4000,27.00,0.47,0.01,,,2025-12-01T21:34:35Z
Keaton Mitchell,RB,13,2025,BAL,CIN,home,-7.00,52.50,00-0038454,29.75,5.22,,32.00,,11.00,,,2025-12-01T21:34:35Z
Bijan Robinson,RB,13,2025,ATL,NYJ,away,-3.00,38.50,00-0038542,20.75,20.78,8500,21.00,2.27,14.38,19.15,4.77,2025-12-01T21:34:35Z
Tank Bigsby,RB,13,2025,PHI,CHI,home,-7.00,43.50,00-0038555,25.25,2.52,,19.00,,,,,2025-12-01T21:34:35Z
Chase Brown,RB,13,2025,CIN,BAL,away,7.00,52.50,00-0038597,22.75,15.08,,20.00,,31.00,,,2025-12-01T21:34:35Z
Chris Rodriguez Jr.,RB,13,2025,WAS,DEN,home,6.50,43.50,00-0038611,18.50,6.97,,5.00,,,,,2025-12-01T21:34:35Z
Chris Brooks,RB,13,2025,GB,DET,away,2.50,48.50,00-0038685,23.00,0.91,,1.00,,0.00,,,2025-12-01T21:34:35Z
Hunter Luepke,RB,13,2025,DAL,KC,home,3.50,53.50,00-0038738,25.00,0.98,,4.00,,1.00,,,2025-12-01T21:34:35Z
Jaleel McLaughlin,RB,13,2025,DEN,WAS,away,-6.50,43.50,00-0038794,25.00,7.33,,29.00,,,,,2025-12-01T21:34:35Z
Emanuel Wilson,RB,13,2025,GB,DET,away,2.50,48.50,00-0038797,23.00,6.16,,1.00,,3.00,,,2025-12-01T21:34:35Z
Jacob Saylors,RB,13,2025,DET,GB,home,-2.50,48.50,00-0038896,25.50,0.00,,10.00,,0.00,,,2025-12-01T21:34:35Z
Sean Tucker,RB,13,2025,TB,ARI,home,-4.50,44.50,00-0038951,24.50,6.67,5500,23.00,1.23,0.34,0.46,0.12,2025-12-01T21:34:35Z
Tyjae Spears,RB,13,2025,TEN,JAX,home,6.00,42.50,00-0039032,18.25,9.65,4700,6.00,1.99,2.42,4.01,1.66,2025-12-01T21:34:35Z
De'Von Achane,RB,13,2025,MIA,NO,home,-5.50,41.50,00-0039040,23.50,22.04,8300,17.00,2.66,22.07,23.84,1.32,2025-12-01T21:34:35Z
Jahmyr Gibbs,RB,13,2025,DET,GB,home,-2.50,48.50,00-0039139,25.50,20.34,,10.00,,49.00,,,2025-12-01T21:34:35Z
Zach Charbonnet,RB,13,2025,SEA,MIN,home,-12.50,42.50,00-0039165,27.50,8.81,4800,13.00,1.62,0.96,3.59,2.53,2025-12-01T21:34:35Z
Bucky Irving,RB,13,2025,TB,ARI,home,-4.50,44.50,00-0039361,24.50,11.66,7000,23.00,1.50,4.50,4.36,0.09,2025-12-01T21:34:35Z
Audric Estime,RB,13,2025,NO,MIA,away,5.50,41.50,00-0039373,18.00,2.75,4000,27.00,0.71,0.02,0.02,0.01,2025-12-01T21:34:35Z
Tyrone Tracy Jr.,RB,13,2025,NYG,NE,away,7.50,46.50,00-0039384,19.50,12.00,,2.00,,,,,2025-12-01T21:34:35Z
Kimani Vidal,RB,13,2025,LAC,LV,home,-10.00,40.50,00-0039391,25.25,12.83,5700,15.00,2.22,11.85,9.62,-2.23,2025-12-01T21:34:35Z
Dylan Laube,RB,13,2025,LV,LAC,away,10.00,40.50,00-0039407,15.25,0.50,4000,14.00,0.16,0.04,,,2025-12-01T21:34:35Z
Blake Corum,RB,13,2025,LA,CAR,away,-10.00,44.50,00-0039738,27.25,5.49,4600,24.00,1.35,1.29,0.25,-1.04,2025-12-01T21:34:35Z
Will Shipley,RB,13,2025,PHI,CHI,home,-7.00,43.50,00-0039746,25.25,1.43,,19.00,,,,,2025-12-01T21:34:35Z
Terrell Jennings,RB,13,2025,NE,NYG,home,-7.50,46.50,00-0039757,27.00,0.80,,31.00,,,,,2025-12-01T21:34:35Z
Rasheen Ali,RB,13,2025,BAL,CIN,home,-7.00,52.50,00-0039796,29.75,0.47,,32.00,,0.00,,,2025-12-01T21:34:35Z
Isaiah Davis,RB,13,2025,NYJ,ATL,home,3.00,38.50,00-0039798,17.75,6.21,4500,26.00,1.32,0.19,0.88,0.69,2025-12-01T21:34:35Z
Jaylen Wright,RB,13,2025,MIA,NO,home,-5.50,41.50,00-0039874,23.50,0.84,4000,17.00,0.30,0.00,,,2025-12-01T21:34:35Z
Ray Davis,RB,13,2025,BUF,PIT,away,-3.00,44.50,00-0039875,23.75,0.84,4000,7.00,0.25,0.02,,,2025-12-01T21:34:35Z
Brashard Smith,RB,13,2025,KC,DAL,away,-3.50,53.50,00-0040078,28.50,4.44,,25.00,,2.00,,,2025-12-01T21:34:35Z
Ashton Jeanty,RB,13,2025,LV,LAC,away,10.00,40.50,00-0040122,15.25,15.61,6400,14.00,2.21,8.40,12.62,4.23,2025-12-01T21:34:35Z
Kaleb Johnson,RB,13,2025,PIT,BUF,home,3.00,44.50,00-0040142,20.75,0.84,4000,30.00,0.27,0.01,,,2025-12-01T21:34:35Z
Dylan Sampson,RB,13,2025,CLE,SF,home,5.50,35.50,00-0040162,15.00,5.05,4700,16.00,1.38,0.51,0.06,-0.45,2025-12-01T21:34:35Z
Ollie Gordon,RB,13,2025,MIA,NO,home,-5.50,41.50,00-0040198,23.50,3.80,4300,17.00,0.97,0.16,0.16,-0.01,2025-12-01T21:34:35Z
Devin Neal,RB,13,2025,NO,MIA,away,5.50,41.50,00-0040202,18.00,12.59,5000,27.00,2.48,9.48,10.16,0.47,2025-12-01T21:34:35Z
Kyle Monangai,RB,13,2025,CHI,PHI,away,7.00,43.50,00-0040236,18.25,8.21,,18.00,,,,,2025-12-01T21:34:35Z
LeQuint Allen,RB,13,2025,JAX,TEN,away,-6.00,42.50,00-0040238,24.25,1.44,4100,28.00,0.40,0.04,,,2025-12-01T21:34:35Z
Jacory Croskey-Merritt,RB,13,2025,WAS,DEN,home,6.50,43.50,00-0040242,18.50,5.80,,5.00,,,,,2025-12-01T21:34:35Z
Nate Carter,RB,13,2025,ATL,NYJ,away,-3.00,38.50,00-0040547,20.75,0.00,4000,21.00,0.01,0.00,,,2025-12-01T21:34:35Z
Woody Marks,RB,13,2025,HOU,IND,away,3.00,44.50,00-0040583,20.75,12.17,5800,12.00,2.05,5.38,6.47,1.09,2025-12-01T21:34:35Z
Trevor Etienne,RB,13,2025,CAR,LA,home,10.00,44.50,00-0040644,17.25,0.20,4000,3.00,0.08,0.01,0.02,0.01,2025-12-01T21:34:35Z
Bhayshul Tuten,RB,13,2025,JAX,TEN,away,-6.00,42.50,00-0040719,24.25,6.81,4500,28.00,1.46,2.02,1.98,-0.14,2025-12-01T21:34:35Z
RJ Harvey,RB,13,2025,DEN,WAS,away,-6.50,43.50,00-0040730,25.00,14.27,,29.00,,,,,2025-12-01T21:34:35Z
TreVeyon Henderson,RB,13,2025,NE,NYG,home,-7.50,46.50,00-0040734,27.00,14.87,,31.00,,,,,2025-12-01T21:34:35Z
Quinshon Judkins,RB,13,2025,CLE,SF,home,5.50,35.50,00-0040784,15.00,12.07,6200,16.00,1.96,5.12,4.57,-0.55,2025-12-01T21:34:35Z
Adam Thielen,WR,13,2025,MIN,SEA,away,12.50,42.50,00-0030035,15.00,1.70,3000,12.00,0.58,0.02,,,2025-12-01T21:34:35Z
Keenan Allen,WR,13,2025,LAC,LV,home,-10.00,40.50,00-0030279,25.25,11.17,5000,28.00,2.07,4.32,7.90,3.58,2025-12-01T21:34:35Z
DeAndre Hopkins,WR,13,2025,BAL,CIN,home,-7.00,52.50,00-0030564,29.75,4.18,,10.00,,1.00,,,2025-12-01T21:34:35Z
Brandin Cooks,WR,13,2025,BUF,PIT,away,-3.00,44.50,00-0031236,23.75,2.56,,32.00,,0.00,,,2025-12-01T21:34:35Z
Davante Adams,WR,13,2025,LA,CAR,away,-10.00,44.50,00-0031381,27.25,16.42,7500,6.00,2.20,9.06,12.34,3.28,2025-12-01T21:34:35Z
Stefon Diggs,WR,13,2025,NE,NYG,home,-7.50,46.50,00-0031588,27.00,13.37,,27.00,,,,,2025-12-01T21:34:35Z
Tyler Lockett,WR,13,2025,LV,LAC,away,10.00,40.50,00-0032211,15.25,6.33,3800,2.00,1.56,0.89,1.11,0.22,2025-12-01T21:34:35Z
Sterling Shepard,WR,13,2025,TB,ARI,home,-4.50,44.50,00-0032385,24.50,4.99,4100,14.00,1.42,1.08,0.51,-0.55,2025-12-01T21:34:35Z
Chris Moore,WR,13,2025,WAS,DEN,home,6.50,43.50,00-0032398,18.50,2.50,,1.00,,,,,2025-12-01T21:34:35Z
Demarcus Robinson,WR,13,2025,SF,CLE,away,-5.50,35.50,00-0032775,20.50,3.46,3000,8.00,1.31,0.07,0.16,0.09,2025-12-01T21:34:35Z
Laquon Treadwell,WR,13,2025,IND,HOU,home,-3.00,44.50,00-0032951,23.75,3.05,3000,4.00,1.02,0.04,0.09,0.05,2025-12-01T21:34:35Z
Kendrick Bourne,WR,13,2025,SF,CLE,away,-5.50,35.50,00-0033307,20.50,0.95,3800,8.00,0.36,0.16,,,2025-12-01T21:34:35Z
Tim Patrick,WR,13,2025,JAX,TEN,away,-6.00,42.50,00-0033375,24.25,1.08,3000,29.00,0.23,0.00,0.13,0.12,2025-12-01T21:34:35Z
Mack Hollins,WR,13,2025,NE,NYG,home,-7.50,46.50,00-0033555,27.00,8.00,,27.00,,,,,2025-12-01T21:34:35Z
Jamal Agnew,WR,13,2025,ATL,NYJ,away,-3.00,38.50,00-0033572,20.75,2.52,3000,11.00,0.89,0.06,,,2025-12-01T21:34:35Z
JuJu Smith-Schuster,WR,13,2025,KC,DAL,away,-3.50,53.50,00-0033857,28.50,3.64,,31.00,,1.00,,,2025-12-01T21:34:35Z
Cooper Kupp,WR,13,2025,SEA,MIN,home,-12.50,42.50,00-0033908,27.50,8.94,4000,3.00,2.12,4.69,5.97,1.32,2025-12-01T21:34:35Z
Chris Godwin,WR,13,2025,TB,ARI,home,-4.50,44.50,00-0033921,24.50,8.47,5000,14.00,1.66,1.66,3.15,1.58,2025-12-01T21:34:35Z
Courtland Sutton,WR,13,2025,DEN,WAS,away,-6.50,43.50,00-0034348,25.00,12.38,,30.00,,,,,2025-12-01T21:34:35Z
Cedrick Wilson,WR,13,2025,MIA,NO,home,-5.50,41.50,00-0034418,23.50,1.25,3000,13.00,0.44,0.00,,,2025-12-01T21:34:35Z
Allen Lazard,WR,13,2025,NYJ,ATL,home,3.00,38.50,00-0034521,17.75,3.29,3000,16.00,1.05,0.08,0.27,0.19,2025-12-01T21:34:35Z
Christian Kirk,WR,13,2025,HOU,IND,away,3.00,44.50,00-0034775,20.75,6.77,3400,26.00,1.70,0.94,3.09,2.15,2025-12-01T21:34:35Z
D.J. Moore,WR,13,2025,CHI,PHI,away,7.00,43.50,00-0034827,18.25,9.19,,18.00,,,,,2025-12-01T21:34:35Z
Khadarel Hodge,WR,13,2025,ATL,NYJ,away,-3.00,38.50,00-0034854,20.75,2.56,3000,11.00,0.77,0.01,0.11,0.10,2025-12-01T21:34:35Z
Dante Pettis,WR,13,2025,NO,MIA,away,5.50,41.50,00-0034860,18.00,0.73,3000,5.00,0.20,0.00,,,2025-12-01T21:34:35Z
Jakobi Meyers,WR,13,2025,JAX,TEN,away,-6.00,42.50,00-0034960,24.25,11.01,5700,29.00,1.75,3.68,6.60,2.92,2025-12-01T21:34:35Z
Olamide Zaccheaus,WR,13,2025,CHI,PHI,away,7.00,43.50,00-0035208,18.25,3.29,,18.00,,,,,2025-12-01T21:34:35Z
David Sills,WR,13,2025,ATL,NYJ,away,-3.00,38.50,00-0035359,20.75,6.54,3500,11.00,1.73,2.71,3.13,0.42,2025-12-01T21:34:35Z
Lil'Jordan Humphrey,WR,13,2025,DEN,WAS,away,-6.50,43.50,00-0035406,25.00,0.52,,30.00,,,,,2025-12-01T21:34:35Z
Greg Dortch,WR,13,2025,ARI,TB,away,4.50,44.50,00-0035500,20.00,7.87,4600,23.00,1.71,0.96,1.55,0.38,2025-12-01T21:34:35Z
Darius Slayton,WR,13,2025,NYG,NE,away,7.50,46.50,00-0035535,19.50,8.27,,17.00,,,,,2025-12-01T21:34:35Z
Tom Kennedy,WR,13,2025,DET,GB,home,-2.50,48.50,00-0035544,25.50,0.43,,9.00,,0.00,,,2025-12-01T21:34:35Z
Alex Bachman,WR,13,2025,LV,LAC,away,10.00,40.50,00-0035602,15.25,0.16,3000,2.00,0.08,0.02,,,2025-12-01T21:34:35Z
D.K. Metcalf,WR,13,2025,PIT,BUF,home,3.00,44.50,00-0035640,20.75,12.54,5600,14.00,2.01,7.52,11.04,3.16,2025-12-01T21:34:35Z
Gunner Olszewski,WR,13,2025,NYG,NE,away,7.50,46.50,00-0035645,19.50,1.34,,17.00,,,,,2025-12-01T21:34:35Z
Terry McLaurin,WR,13,2025,WAS,DEN,home,6.50,43.50,00-0035659,18.50,10.92,,1.00,,,,,2025-12-01T21:34:35Z
Marquise Brown,WR,13,2025,KC,DAL,away,-3.50,53.50,00-0035662,28.50,5.91,,31.00,,1.00,,,2025-12-01T21:34:35Z
A.J. Brown,WR,13,2025,PHI,CHI,home,-7.00,43.50,00-0035676,25.25,15.31,,22.00,,,,,2025-12-01T21:34:35Z
Deebo Samuel Sr.,WR,13,2025,WAS,DEN,home,6.50,43.50,00-0035719,18.50,11.36,,1.00,,,,,2025-12-01T21:34:35Z
Andre Baccellia,WR,13,2025,ARI,TB,away,4.50,44.50,00-0035876,20.00,0.17,3000,23.00,0.06,0.00,,,2025-12-01T21:34:35Z
