display_name,position,week,season,team,opp,game_location,spread_line,total_line,gsis_id,proj_team_score,Projection,salary,opp_Rank,Value,ProjectedOwnership,optimal_exposure,PotentialLeverage,last_update
DeVonta Smith,WR,14,2025,PHI,LAC,away,-2.50,41.50,00-0036912,22.00,12.88,,1.00,,,,,2025-12-08T19:59:44Z
Amon-Ra St. Brown,WR,14,2025,DET,DAL,home,-3.50,55.50,00-0036963,29.50,11.25,,32.00,,,,,2025-12-08T19:59:44Z
Britain Covey,WR,14,2025,PHI,LAC,away,-2.50,41.50,00-0037132,22.00,0.00,,1.00,,,,,2025-12-08T19:59:44Z
Chris Olave,WR,14,2025,NO,TB,away,7.50,41.50,00-0037239,17.00,15.40,6500,22.00,2.25,9.04,13.94,4.56,2025-12-08T19:59:44Z
Jameson Williams,WR,14,2025,DET,DAL,home,-3.50,55.50,00-0037240,29.50,16.33,,32.00,,,,,2025-12-08T19:59:44Z
George Pickens,WR,14,2025,DAL,DET,away,3.50,55.50,00-0037247,26.00,18.21,,29.00,,,,,2025-12-08T19:59:44Z
Khalil Shakir,WR,14,2025,BUF,CIN,home,-6.00,54.50,00-0037261,30.25,11.79,5300,6.00,2.36,10.27,4.61,-6.21,2025-12-08T19:59:44Z
Jalen Nailor,WR,14,2025,MIN,WAS,home,1.50,43.50,00-0037291,21.00,5.59,3000,30.00,1.48,0.30,3.11,2.80,2025-12-08T19:59:44Z
Deven Thompkins,WR,14,2025,ATL,SEA,home,7.00,44.50,00-0037487,18.75,2.30,3000,9.00,0.58,0.04,0.41,0.40,2025-12-08T19:59:44Z
Rashid Shaheed,WR,14,2025,SEA,ATL,away,-7.00,44.50,00-0037545,25.75,7.53,4400,19.00,1.63,1.62,2.92,1.26,2025-12-08T19:59:44Z
John Metchie III,WR,14,2025,NYJ,MIA,home,2.50,41.50,00-0037614,19.50,9.67,4500,7.00,1.95,4.51,6.09,1.58,2025-12-08T19:59:44Z
Alec Pierce,WR,14,2025,IND,JAX,away,-2.50,44.50,00-0037664,23.50,10.47,5100,20.00,1.98,7.29,8.27,0.34,2025-12-08T19:59:44Z
Jahan Dotson,WR,14,2025,PHI,LAC,away,-2.50,41.50,00-0037741,22.00,3.16,,1.00,,,,,2025-12-08T19:59:44Z
Treylon Burks,WR,14,2025,WAS,MIN,away,-1.50,43.50,00-0037742,22.50,4.39,3200,2.00,1.11,0.28,1.32,1.04,2025-12-08T19:59:44Z
KaVontae Turpin,WR,14,2025,DAL,DET,away,3.50,55.50,00-0037801,26.00,4.13,,29.00,,,,,2025-12-08T19:59:44Z
Romeo Doubs,WR,14,2025,GB,CHI,home,-6.50,44.50,00-0037816,25.50,10.46,4900,26.00,2.00,5.81,6.53,0.74,2025-12-08T19:59:44Z
Calvin Austin III,WR,14,2025,PIT,BAL,away,5.50,43.50,00-0037837,19.00,6.40,3400,23.00,1.95,1.21,1.84,0.67,2025-12-08T19:59:44Z
Tyquan Thornton,WR,14,2025,KC,HOU,home,-4.50,41.50,00-0038104,23.00,2.55,,4.00,,,,,2025-12-08T19:59:44Z
Christian Watson,WR,14,2025,GB,CHI,home,-6.50,44.50,00-0038124,25.50,11.62,5200,26.00,2.11,12.48,10.94,-1.78,2025-12-08T19:59:44Z
Xavier Smith,WR,14,2025,LA,ARI,away,-9.50,49.50,00-0038359,29.50,3.58,3100,15.00,1.17,0.58,0.41,0.07,2025-12-08T19:59:44Z
Dontayvion Wicks,WR,14,2025,GB,CHI,home,-6.50,44.50,00-0038393,25.50,6.99,3900,26.00,1.55,0.82,3.14,2.34,2025-12-08T19:59:44Z
Jaxon Smith-Njigba,WR,14,2025,SEA,ATL,away,-7.00,44.50,00-0038543,25.75,20.35,9000,19.00,2.38,17.38,15.24,-2.20,2025-12-08T19:59:44Z
Quentin Johnston,WR,14,2025,LAC,PHI,home,2.50,41.50,00-0038544,19.50,9.02,,16.00,,,,,2025-12-08T19:59:44Z
Michael Wilson,WR,14,2025,ARI,LA,home,9.50,49.50,00-0038559,20.00,14.20,5600,18.00,2.66,25.30,12.58,-12.22,2025-12-08T19:59:44Z
Tre Tucker,WR,14,2025,LV,DEN,home,8.50,40.50,00-0038563,16.00,8.75,4700,5.00,1.90,4.10,4.51,-0.20,2025-12-08T19:59:44Z
Derius Davis,WR,14,2025,LAC,PHI,home,2.50,41.50,00-0038573,19.50,0.34,,16.00,,,,,2025-12-08T19:59:44Z
Charlie Jones,WR,14,2025,CIN,BUF,away,6.00,54.50,00-0038576,24.25,0.19,3000,11.00,0.12,0.00,,,2025-12-08T19:59:44Z
Parker Washington,WR,14,2025,JAX,IND,home,2.50,44.50,00-0038606,21.00,6.79,5000,25.00,1.26,1.70,1.69,0.11,2025-12-08T19:59:44Z
Xavier Hutchinson,WR,14,2025,HOU,KC,away,4.50,41.50,00-0038618,18.50,4.11,,14.00,,,,,2025-12-08T19:59:44Z
Andrei Iosivas,WR,14,2025,CIN,BUF,away,6.00,54.50,00-0038619,24.25,5.36,4600,11.00,1.09,2.36,0.92,-1.68,2025-12-08T19:59:44Z
Jalen Brooks,WR,14,2025,ARI,LA,home,9.50,49.50,00-0038640,20.00,0.00,3000,18.00,0.11,0.00,,,2025-12-08T19:59:44Z
Tyrell Shavers,WR,14,2025,BUF,CIN,home,-6.00,54.50,00-0038679,30.25,2.82,3000,6.00,1.10,1.15,0.52,-0.62,2025-12-08T19:59:44Z
Jake Bobo,WR,14,2025,SEA,ATL,away,-7.00,44.50,00-0038752,25.75,0.84,3000,19.00,0.24,0.00,,,2025-12-08T19:59:44Z
Mitch Tinsley,WR,14,2025,CIN,BUF,away,6.00,54.50,00-0038839,24.25,2.20,3600,11.00,0.53,0.02,0.05,0.02,2025-12-08T19:59:44Z
Dylan Drummond,WR,14,2025,ATL,SEA,home,7.00,44.50,00-0038953,18.75,6.13,3000,9.00,2.38,2.36,0.82,-1.42,2025-12-08T19:59:44Z
Marvin Mims Jr.,WR,14,2025,DEN,LV,away,-8.50,40.50,00-0038976,24.50,5.56,3700,27.00,1.46,0.30,1.12,0.75,2025-12-08T19:59:44Z
Cedric Tillman,WR,14,2025,CLE,TEN,home,-4.50,33.50,00-0038979,19.00,6.27,3400,24.00,1.67,0.92,2.76,1.83,2025-12-08T19:59:44Z
Jordan Addison,WR,14,2025,MIN,WAS,home,1.50,43.50,00-0038994,21.00,9.90,4900,30.00,1.86,5.12,6.16,1.04,2025-12-08T19:59:44Z
Josh Downs,WR,14,2025,IND,JAX,away,-2.50,44.50,00-0038997,23.50,8.22,4400,20.00,2.06,3.19,1.51,-1.17,2025-12-08T19:59:44Z
Trey Palmer,WR,14,2025,NO,TB,away,7.50,41.50,00-0039052,17.00,0.00,3000,22.00,0.01,0.00,,,2025-12-08T19:59:44Z
Jonathan Mingo,WR,14,2025,DAL,DET,away,3.50,55.50,00-0039062,26.00,0.00,,29.00,,,,,2025-12-08T19:59:44Z
Zay Flowers,WR,14,2025,BAL,PIT,home,-5.50,43.50,00-0039064,24.50,13.22,6100,31.00,2.12,7.44,10.86,2.62,2025-12-08T19:59:44Z
Rashee Rice,WR,14,2025,KC,HOU,home,-4.50,41.50,00-0039067,23.00,16.35,,4.00,,,,,2025-12-08T19:59:44Z
Puka Nacua,WR,14,2025,LA,ARI,away,-9.50,49.50,00-0039075,29.50,19.54,8700,15.00,2.56,19.79,12.45,-6.51,2025-12-08T19:59:44Z
Jayden Reed,WR,14,2025,GB,CHI,home,-6.50,44.50,00-0039146,25.50,6.34,4200,26.00,1.44,0.80,1.77,0.99,2025-12-08T19:59:44Z
Jamari Thrash,WR,14,2025,CLE,TEN,home,-4.50,33.50,00-0039379,19.00,1.34,3000,24.00,0.71,0.02,,,2025-12-08T19:59:44Z
Casey Washington,WR,14,2025,ATL,SEA,home,7.00,44.50,00-0039394,18.75,1.24,3000,9.00,1.31,0.73,,,2025-12-08T19:59:44Z
Ryan Flournoy,WR,14,2025,DAL,DET,away,3.50,55.50,00-0039410,26.00,3.72,,29.00,,,,,2025-12-08T19:59:44Z
Devaughn Vele,WR,14,2025,NO,TB,away,7.50,41.50,00-0039424,17.00,8.28,3700,22.00,2.25,5.92,3.79,-2.69,2025-12-08T19:59:44Z
Isaiah Williams,WR,14,2025,NYJ,MIA,home,2.50,41.50,00-0039451,19.50,2.90,3000,7.00,0.77,0.02,0.17,0.15,2025-12-08T19:59:44Z
Xavier Weaver,WR,14,2025,ARI,LA,home,9.50,49.50,00-0039521,20.00,5.47,3000,18.00,2.21,3.78,0.53,-3.28,2025-12-08T19:59:44Z
Kameron Johnson,WR,14,2025,TB,NO,home,-7.50,41.50,00-0039589,24.50,0.81,3000,12.00,0.17,0.00,,,2025-12-08T19:59:44Z
Mason Tipton,WR,14,2025,NO,TB,away,7.50,41.50,00-0039623,17.00,4.15,3000,22.00,1.45,0.58,1.02,0.46,2025-12-08T19:59:44Z
Roman Wilson,WR,14,2025,PIT,BAL,away,5.50,43.50,00-0039739,19.00,3.05,3000,23.00,1.39,0.14,0.05,-0.08,2025-12-08T19:59:44Z
Jordan Whittington,WR,14,2025,LA,ARI,away,-9.50,49.50,00-0039751,29.50,3.29,3000,15.00,0.75,0.04,0.64,0.60,2025-12-08T19:59:44Z
Devontez Walker,WR,14,2025,BAL,PIT,home,-5.50,43.50,00-0039792,24.50,2.14,3000,31.00,0.89,0.08,,,2025-12-08T19:59:44Z
Anthony Gould,WR,14,2025,IND,JAX,away,-2.50,44.50,00-0039816,23.50,0.26,3000,20.00,0.08,0.00,,,2025-12-08T19:59:44Z
Troy Franklin,WR,14,2025,DEN,LV,away,-8.50,40.50,00-0039868,24.50,9.67,5500,27.00,1.68,2.28,5.36,3.09,2025-12-08T19:59:44Z
Malik Washington,WR,14,2025,MIA,NYJ,away,-2.50,41.50,00-0039880,22.00,7.35,4100,10.00,1.98,1.63,1.37,-0.26,2025-12-08T19:59:44Z
Adonai Mitchell,WR,14,2025,NYJ,MIA,home,2.50,41.50,00-0039890,19.50,9.03,4600,7.00,2.53,16.21,2.54,-13.67,2025-12-08T19:59:44Z
Brian Thomas Jr.,WR,14,2025,JAX,IND,home,2.50,44.50,00-0039893,21.00,10.55,5900,25.00,1.86,3.37,5.02,1.66,2025-12-08T19:59:44Z
Xavier Worthy,WR,14,2025,KC,HOU,home,-4.50,41.50,00-0039894,23.00,8.96,,4.00,,,,,2025-12-08T19:59:44Z
Keon Coleman,WR,14,2025,BUF,CIN,home,-6.00,54.50,00-0039901,30.25,6.81,4000,6.00,1.53,3.08,3.18,0.15,2025-12-08T19:59:44Z
Ladd McConkey,WR,14,2025,LAC,PHI,home,2.50,41.50,00-0039915,19.50,12.07,,16.00,,,,,2025-12-08T19:59:44Z
Malachi Corley,WR,14,2025,CLE,TEN,home,-4.50,33.50,00-0039920,19.00,1.92,3000,24.00,0.38,0.03,0.47,0.44,2025-12-08T19:59:44Z
Darius Cooper,WR,14,2025,PHI,LAC,away,-2.50,41.50,00-0040024,22.00,0.60,,1.00,,,,,2025-12-08T19:59:44Z
Emeka Egbuka,WR,14,2025,TB,NO,home,-7.50,41.50,00-0040129,24.50,14.31,6300,12.00,2.33,22.22,11.23,-10.48,2025-12-08T19:59:44Z
Jayden Higgins,WR,14,2025,HOU,KC,away,4.50,41.50,00-0040130,18.50,9.84,,14.00,,,,,2025-12-08T19:59:44Z
Pat Bryant,WR,14,2025,DEN,LV,away,-8.50,40.50,00-0040134,24.50,7.65,3400,27.00,2.35,6.13,3.17,-3.04,2025-12-08T19:59:44Z
Jaylin Noel,WR,14,2025,HOU,KC,away,4.50,41.50,00-0040138,18.50,3.12,,14.00,,,,,2025-12-08T19:59:44Z
Tai Felton,WR,14,2025,MIN,WAS,home,1.50,43.50,00-0040154,21.00,0.91,3000,30.00,0.72,0.03,,,2025-12-08T19:59:44Z
Jaylin Lane,WR,14,2025,WAS,MIN,away,-1.50,43.50,00-0040164,22.50,2.80,3300,2.00,0.71,0.04,0.27,0.24,2025-12-08T19:59:44Z
Elic Ayomanor,WR,14,2025,TEN,CLE,away,4.50,33.50,00-0040170,14.50,7.22,3600,3.00,1.91,1.80,3.28,1.49,2025-12-08T19:59:44Z
Tez Johnson,WR,14,2025,TB,NO,home,-7.50,41.50,00-0040237,24.50,5.97,3700,12.00,1.52,0.90,1.43,0.48,2025-12-08T19:59:44Z
Dominic Lovett,WR,14,2025,DET,DAL,home,-3.50,55.50,00-0040241,29.50,2.43,,32.00,,,,,2025-12-08T19:59:44Z
Myles Price,WR,14,2025,MIN,WAS,home,1.50,43.50,00-0040506,21.00,2.38,3000,30.00,1.15,0.10,,,2025-12-08T19:59:44Z
Dont'e Thornton Jr.,WR,14,2025,LV,DEN,home,8.50,40.50,00-0040581,16.00,1.52,3000,5.00,1.02,0.42,,,2025-12-08T19:59:44Z
Arian Smith,WR,14,2025,NYJ,MIA,home,2.50,41.50,00-0040582,19.50,0.86,3000,7.00,0.46,0.00,,,2025-12-08T19:59:44Z
Matthew Golden,WR,14,2025,GB,CHI,home,-6.50,44.50,00-0040667,25.50,5.86,3900,26.00,1.43,0.82,0.96,0.15,2025-12-08T19:59:44Z
Isaac TeSlaa,WR,14,2025,DET,DAL,home,-3.50,55.50,00-0040669,29.50,8.09,,32.00,,,,,2025-12-08T19:59:44Z
Chimere Dike,WR,14,2025,TEN,CLE,away,4.50,33.50,00-0040705,14.50,7.30,4500,3.00,1.59,1.06,1.74,0.68,2025-12-08T19:59:44Z
Tre Harris,WR,14,2025,LAC,PHI,home,2.50,41.50,00-0040727,19.50,3.91,,16.00,,,,,2025-12-08T19:59:44Z
Jack Bech,WR,14,2025,LV,DEN,home,8.50,40.50,00-0040729,16.00,4.76,3000,5.00,1.47,1.16,2.25,1.15,2025-12-08T19:59:44Z
Luther Burden III,WR,14,2025,CHI,GB,away,6.50,44.50,00-0040735,19.00,8.63,3800,13.00,2.61,10.14,3.28,-6.84,2025-12-08T19:59:44Z
Isaiah Bond,WR,14,2025,CLE,TEN,home,-4.50,33.50,00-0040782,19.00,4.06,3000,24.00,1.27,0.13,0.80,0.67,2025-12-08T19:59:44Z
Zach Ertz,TE,14,2025,WAS,MIN,away,-1.50,43.50,00-0030061,22.50,9.53,4500,17.00,1.95,4.64,7.35,2.70,2025-12-08T19:59:44Z
Travis Kelce,TE,14,2025,KC,HOU,home,-4.50,41.50,00-0030506,23.00,11.36,,5.00,,,,,2025-12-08T19:59:44Z
Darren Waller,TE,14,2025,MIA,NYJ,away,-2.50,41.50,00-0031610,22.00,8.24,3800,22.00,2.15,3.20,4.97,1.77,2025-12-08T19:59:44Z
Mo Alie-Cox,TE,14,2025,IND,JAX,away,-2.50,44.50,00-0033217,23.50,1.25,2500,31.00,0.49,0.00,0.06,0.06,2025-12-08T19:59:44Z
Johnny Mundt,TE,14,2025,JAX,IND,home,2.50,44.50,00-0033246,21.00,0.99,2500,29.00,0.52,0.00,0.01,0.00,2025-12-08T19:59:44Z
Taysom Hill,TE,14,2025,NO,TB,away,7.50,41.50,00-0033357,17.00,1.86,2700,14.00,1.07,0.12,0.01,-0.06,2025-12-08T19:59:44Z
Anthony Firkser,TE,14,2025,DET,DAL,home,-3.50,55.50,00-0033455,29.50,3.02,,17.00,,,,,2025-12-08T19:59:44Z
Jonnu Smith,TE,14,2025,PIT,BAL,away,5.50,43.50,00-0033858,19.00,4.45,2800,8.00,1.58,0.18,0.96,0.76,2025-12-08T19:59:44Z
Evan Engram,TE,14,2025,DEN,LV,away,-8.50,40.50,00-0033881,24.50,8.23,3400,3.00,2.36,4.64,5.22,0.55,2025-12-08T19:59:44Z
David Njoku,TE,14,2025,CLE,TEN,home,-4.50,33.50,00-0033885,19.00,5.95,2700,10.00,1.86,0.54,1.45,0.91,2025-12-08T19:59:44Z
Ross Dwelley,TE,14,2025,DET,DAL,home,-3.50,55.50,00-0034073,29.50,6.21,,17.00,,,,,2025-12-08T19:59:44Z
Will Dissly,TE,14,2025,LAC,PHI,home,2.50,41.50,00-0034159,19.50,0.79,,4.00,,,,,2025-12-08T19:59:44Z
Tyler Conklin,TE,14,2025,LAC,PHI,home,2.50,41.50,00-0034270,19.50,1.07,,4.00,,,,,2025-12-08T19:59:44Z
Dallas Goedert,TE,14,2025,PHI,LAC,away,-2.50,41.50,00-0034351,22.00,9.26,,6.00,,,,,2025-12-08T19:59:44Z
Ian Thomas,TE,14,2025,LV,DEN,home,8.50,40.50,00-0034365,16.00,2.09,2500,21.00,0.92,0.08,0.05,-0.02,2025-12-08T19:59:44Z
Dalton Schultz,TE,14,2025,HOU,KC,away,4.50,41.50,00-0034383,18.50,9.76,,7.00,,,,,2025-12-08T19:59:44Z
Mark Andrews,TE,14,2025,BAL,PIT,home,-5.50,43.50,00-0034753,24.50,9.07,4100,27.00,1.95,5.06,6.53,1.91,2025-12-08T19:59:44Z
Durham Smythe,TE,14,2025,CHI,GB,away,6.50,44.50,00-0034798,19.00,0.77,2500,12.00,0.30,0.01,,,2025-12-08T19:59:44Z
Mike Gesicki,TE,14,2025,CIN,BUF,away,6.00,54.50,00-0034829,24.25,6.19,3500,1.00,1.75,1.36,1.10,-0.17,2025-12-08T19:59:44Z
Foster Moreau,TE,14,2025,NO,TB,away,7.50,41.50,00-0034981,17.00,3.32,2500,14.00,1.18,0.20,0.72,0.58,2025-12-08T19:59:44Z
T.J. Hockenson,TE,14,2025,MIN,WAS,home,1.50,43.50,00-0035229,21.00,8.37,3300,25.00,2.28,3.92,4.82,0.90,2025-12-08T19:59:44Z
Josh Oliver,TE,14,2025,MIN,WAS,home,1.50,43.50,00-0035249,21.00,2.71,2500,25.00,0.77,0.02,0.84,0.82,2025-12-08T19:59:44Z
Drew Sample,TE,14,2025,CIN,BUF,away,6.00,54.50,00-0035631,24.25,2.38,2500,1.00,0.66,0.03,1.22,1.19,2025-12-08T19:59:44Z
Noah Fant,TE,14,2025,CIN,BUF,away,6.00,54.50,00-0035644,24.25,3.70,3000,1.00,1.13,0.28,0.26,-0.03,2025-12-08T19:59:44Z
Dawson Knox,TE,14,2025,BUF,CIN,home,-6.00,54.50,00-0035689,30.25,4.72,2800,32.00,2.06,4.40,0.47,-3.74,2025-12-08T19:59:44Z
Juwan Johnson,TE,14,2025,NO,TB,away,7.50,41.50,00-0036040,17.00,9.92,4000,14.00,2.48,5.60,4.84,-0.79,2025-12-08T19:59:44Z
Colby Parkinson,TE,14,2025,LA,ARI,away,-9.50,49.50,00-0036244,29.50,6.86,3100,23.00,2.05,4.46,3.57,-0.60,2025-12-08T19:59:44Z
Cole Kmet,TE,14,2025,CHI,GB,away,6.50,44.50,00-0036290,19.00,3.95,2700,12.00,1.39,0.12,0.69,0.55,2025-12-08T19:59:44Z
Josiah Deguara,TE,14,2025,ARI,LA,home,9.50,49.50,00-0036332,20.00,0.76,2500,15.00,0.22,0.02,,,2025-12-08T19:59:44Z
Adam Trautman,TE,14,2025,DEN,LV,away,-8.50,40.50,00-0036422,24.50,2.99,2500,3.00,1.20,0.07,0.24,0.16,2025-12-08T19:59:44Z
Charlie Woerner,TE,14,2025,ATL,SEA,home,7.00,44.50,00-0036429,18.75,1.08,2500,29.00,0.72,0.04,,,2025-12-08T19:59:44Z
Quintin Morris,TE,14,2025,JAX,IND,home,2.50,44.50,00-0036590,21.00,2.66,2500,29.00,0.93,0.03,0.72,0.56,2025-12-08T19:59:44Z
John Bates,TE,14,2025,WAS,MIN,away,-1.50,43.50,00-0036628,22.50,2.32,2500,17.00,0.88,0.02,0.05,0.04,2025-12-08T19:59:44Z
Noah Gray,TE,14,2025,KC,HOU,home,-4.50,41.50,00-0036637,23.00,2.77,,5.00,,,,,2025-12-08T19:59:44Z
Kylen Granson,TE,14,2025,PHI,LAC,away,-2.50,41.50,00-0036876,22.00,0.46,,6.00,,,,,2025-12-08T19:59:44Z
Pat Freiermuth,TE,14,2025,PIT,BAL,away,5.50,43.50,00-0036894,19.00,5.25,2900,8.00,1.51,0.15,3.08,2.92,2025-12-08T19:59:44Z
Kyle Pitts Sr.,TE,14,2025,ATL,SEA,home,7.00,44.50,00-0036970,18.75,10.59,4200,29.00,2.44,15.52,7.63,-7.90,2025-12-08T19:59:44Z
Grant Calcaterra,TE,14,2025,PHI,LAC,away,-2.50,41.50,00-0037086,22.00,1.20,,6.00,,,,,2025-12-08T19:59:44Z
Greg Dulcich,TE,14,2025,MIA,NYJ,away,-2.50,41.50,00-0037252,22.00,1.87,2500,22.00,1.10,0.02,0.02,-0.01,2025-12-08T19:59:44Z
Teagan Quitoriano,TE,14,2025,ATL,SEA,home,7.00,44.50,00-0037277,18.75,0.47,2500,29.00,0.12,0.02,,,2025-12-08T19:59:44Z
Drew Ogletree,TE,14,2025,IND,JAX,away,-2.50,44.50,00-0037292,23.50,0.82,2500,31.00,0.36,0.00,,,2025-12-08T19:59:44Z
John FitzPatrick,TE,14,2025,GB,CHI,home,-6.50,44.50,00-0037306,25.50,2.15,2500,19.00,0.75,0.02,0.04,0.02,2025-12-08T19:59:44Z
Trey McBride,TE,14,2025,ARI,LA,home,9.50,49.50,00-0037744,20.00,16.87,8000,15.00,1.94,7.82,11.53,3.63,2025-12-08T19:59:44Z
Jelani Woods,TE,14,2025,NYJ,MIA,home,2.50,41.50,00-0037755,19.50,0.60,2500,28.00,0.30,0.01,,,2025-12-08T19:59:44Z
Jeremy Ruckert,TE,14,2025,NYJ,MIA,home,2.50,41.50,00-0037805,19.50,3.30,2500,28.00,1.03,0.04,1.25,1.21,2025-12-08T19:59:44Z
Chig Okonkwo,TE,14,2025,TEN,CLE,away,4.50,33.50,00-0037809,14.50,6.41,3400,13.00,1.81,2.30,2.15,-0.16,2025-12-08T19:59:44Z
Isaiah Likely,TE,14,2025,BAL,PIT,home,-5.50,43.50,00-0037838,24.50,6.51,3100,27.00,1.93,1.79,2.76,0.24,2025-12-08T19:59:44Z
Jake Ferguson,TE,14,2025,DAL,DET,away,3.50,55.50,00-0038041,26.00,11.08,,9.00,,,,,2025-12-08T19:59:44Z
Charlie Kolar,TE,14,2025,BAL,PIT,home,-5.50,43.50,00-0038046,24.50,2.54,2500,27.00,0.67,0.02,1.25,1.21,2025-12-08T19:59:44Z
Cade Otton,TE,14,2025,TB,NO,home,-7.50,41.50,00-0038129,24.50,7.09,3600,16.00,1.87,2.21,2.51,0.31,2025-12-08T19:59:44Z
Luke Schoonmaker,TE,14,2025,DAL,DET,away,3.50,55.50,00-0038547,26.00,1.95,,9.00,,,,,2025-12-08T19:59:44Z
Darnell Washington,TE,14,2025,PIT,BAL,away,5.50,43.50,00-0038558,19.00,5.43,2600,8.00,1.82,0.78,3.78,3.00,2025-12-08T19:59:44Z
Josh Whyle,TE,14,2025,GB,CHI,home,-6.50,44.50,00-0038589,25.50,2.97,2500,19.00,0.88,0.02,,,2025-12-08T19:59:44Z
Blake Whiteheart,TE,14,2025,CLE,TEN,home,-4.50,33.50,00-0038710,19.00,0.51,2500,10.00,0.16,0.01,0.04,0.03,2025-12-08T19:59:44Z
Julian Hill,TE,14,2025,MIA,NYJ,away,-2.50,41.50,00-0038720,22.00,2.13,2500,22.00,0.68,0.00,0.52,0.52,2025-12-08T19:59:44Z
Dalton Kincaid,TE,14,2025,BUF,CIN,home,-6.00,54.50,00-0038933,30.25,8.31,4300,32.00,2.15,15.42,3.13,-12.76,2025-12-08T19:59:44Z
Brenton Strange,TE,14,2025,JAX,IND,home,2.50,44.50,00-0038935,21.00,10.09,3900,29.00,2.49,7.68,8.21,0.37,2025-12-08T19:59:44Z
Elijah Higgins,TE,14,2025,ARI,LA,home,9.50,49.50,00-0039041,20.00,4.26,2500,15.00,1.57,0.38,0.75,0.40,2025-12-08T19:59:44Z
Payne Durham,TE,14,2025,TB,NO,home,-7.50,41.50,00-0039050,24.50,0.61,2500,16.00,0.24,0.01,,,2025-12-08T19:59:44Z
Michael Mayer,TE,14,2025,LV,DEN,home,8.50,40.50,00-0039066,16.00,2.56,3000,21.00,0.79,0.19,0.18,-0.10,2025-12-08T19:59:44Z
Davis Allen,TE,14,2025,LA,ARI,away,-9.50,49.50,00-0039074,29.50,3.73,2600,23.00,1.20,0.16,0.59,0.51,2025-12-08T19:59:44Z
Luke Musgrave,TE,14,2025,GB,CHI,home,-6.50,44.50,00-0039144,25.50,4.23,2600,19.00,1.39,0.11,1.34,1.20,2025-12-08T19:59:44Z
Brock Bowers,TE,14,2025,LV,DEN,home,8.50,40.50,00-0039338,16.00,13.61,6000,21.00,2.34,13.28,8.06,-3.64,2025-12-08T19:59:44Z
Cade Stover,TE,14,2025,HOU,KC,away,4.50,41.50,00-0039359,18.50,2.04,,7.00,,,,,2025-12-08T19:59:44Z
Brevyn Spann-Ford,TE,14,2025,DAL,DET,away,3.50,55.50,00-0039530,26.00,1.40,,9.00,,,,,2025-12-08T19:59:44Z
Devin Culp,TE,14,2025,TB,NO,home,-7.50,41.50,00-0039754,24.50,0.49,2500,16.00,0.27,0.01,,,2025-12-08T19:59:44Z
AJ Barner,TE,14,2025,SEA,ATL,away,-7.00,44.50,00-0039793,25.75,8.25,3200,2.00,2.45,6.64,4.91,-1.64,2025-12-08T19:59:44Z
Ben Sinnott,TE,14,2025,WAS,MIN,away,-1.50,43.50,00-0039912,22.50,0.77,2500,17.00,0.34,0.01,,,2025-12-08T19:59:44Z
Jake Briningstool,TE,14,2025,KC,HOU,home,-4.50,41.50,00-0040081,23.00,1.99,,5.00,,,,,2025-12-08T19:59:44Z
Colston Loveland,TE,14,2025,CHI,GB,away,6.50,44.50,00-0040126,19.00,8.31,3200,12.00,2.54,6.44,5.52,-1.03,2025-12-08T19:59:44Z
Tyler Warren,TE,14,2025,IND,JAX,away,-2.50,44.50,00-0040128,23.50,12.07,5000,31.00,2.48,14.54,6.18,-7.10,2025-12-08T19:59:44Z
Oronde Gadsden II,TE,14,2025,LAC,PHI,home,2.50,41.50,00-0040189,19.50,9.99,,4.00,,,,,2025-12-08T19:59:44Z
Jackson Hawes,TE,14,2025,BUF,CIN,home,-6.00,54.50,00-0040194,30.25,1.85,2500,32.00,0.82,0.18,0.73,0.55,2025-12-08T19:59:44Z
Gavin Bartholomew,TE,14,2025,MIN,WAS,home,1.50,43.50,00-0040215,21.00,0.59,2500,25.00,0.40,0.01,,,2025-12-08T19:59:44Z
Gunnar Helm,TE,14,2025,TEN,CLE,away,4.50,33.50,00-0040584,14.50,5.91,2900,13.00,2.17,2.52,1.45,-1.07,2025-12-08T19:59:44Z
Robbie Ouzts,TE,14,2025,SEA,ATL,away,-7.00,44.50,00-0040649,25.75,0.00,4000,24.00,0.09,0.05,,,2025-12-08T19:59:44Z
Harold Fannin Jr.,TE,14,2025,CLE,TEN,home,-4.50,33.50,00-0040663,19.00,10.38,3700,10.00,2.58,8.18,7.26,-0.92,2025-12-08T19:59:44Z
Mason Taylor,TE,14,2025,NYJ,MIA,home,2.50,41.50,00-0040736,19.50,7.96,3300,28.00,2.00,1.69,5.59,3.90,2025-12-08T19:59:44Z
Terrance Ferguson,TE,14,2025,LA,ARI,away,-9.50,49.50,00-0040737,29.50,3.41,2500,23.00,1.21,0.14,0.95,0.88,2025-12-08T19:59:44Z
Elijah Arroyo,TE,14,2025,SEA,ATL,away,-7.00,44.50,00-0040739,25.75,3.45,2500,2.00,1.18,0.14,0.86,0.72,2025-12-08T19:59:44Z
ARI,DST,14,2025,ARI,LA,home,9.50,49.50,ARI,20.00,0.70,2200,7.00,1.30,1.50,,,2025-12-08T19:59:44Z
ATL,DST,14,2025,ATL,SEA,home,7.00,44.50,ATL,18.75,4.40,2500,14.00,1.88,3.64,2.03,-2.16,2025-12-08T19:59:44Z
BAL,DST,14,2025,BAL,PIT,home,-5.50,43.50,BAL,24.50,6.70,3500,16.00,1.81,8.03,5.15,-3.40,2025-12-08T19:59:44Z
