display_name,position,week,season,team,opp,game_location,spread_line,total_line,gsis_id,proj_team_score,Projection,salary,opp_Rank,Value,ProjectedOwnership,optimal_exposure,PotentialLeverage,last_update
John FitzPatrick,TE,15,2025,GB,DEN,away,-1.50,42.50,00-0037306,22.00,2.53,2500,22.00,0.98,0.02,0.16,0.14,2025-12-14T06:24:28Z
Stone Smartt,TE,15,2025,NYJ,JAX,away,13.50,41.50,00-0037475,14.00,1.96,2500,30.00,0.74,0.24,0.02,-0.22,2025-12-14T06:24:28Z
Trey McBride,TE,15,2025,ARI,HOU,away,10.50,42.50,00-0037744,16.00,15.84,7400,5.00,2.02,5.70,7.49,1.78,2025-12-14T06:24:28Z
Jelani Woods,TE,15,2025,NYJ,JAX,away,13.50,41.50,00-0037755,14.00,1.53,2500,30.00,0.54,0.02,,,2025-12-14T06:24:28Z
Jeremy Ruckert,TE,15,2025,NYJ,JAX,away,13.50,41.50,00-0037805,14.00,5.07,2500,30.00,1.96,1.56,1.51,-0.05,2025-12-14T06:24:28Z
Chig Okonkwo,TE,15,2025,TEN,SF,away,12.50,44.50,00-0037809,16.00,6.26,3300,24.00,1.74,1.75,1.97,0.22,2025-12-14T06:24:28Z
Isaiah Likely,TE,15,2025,BAL,CIN,away,-3.00,51.50,00-0037838,27.25,8.84,3400,32.00,2.34,7.95,5.67,-2.28,2025-12-14T06:24:28Z
Jake Ferguson,TE,15,2025,DAL,MIN,home,-5.50,47.50,00-0038041,26.50,10.82,,15.00,,,,,2025-12-14T06:24:28Z
Charlie Kolar,TE,15,2025,BAL,CIN,away,-3.00,51.50,00-0038046,27.25,2.66,2500,32.00,0.70,0.08,2.46,2.38,2025-12-14T06:24:28Z
Daniel Bellinger,TE,15,2025,NYG,WAS,home,-2.50,46.50,00-0038115,24.50,4.27,2500,28.00,1.38,0.47,1.26,0.79,2025-12-14T06:24:28Z
Luke Schoonmaker,TE,15,2025,DAL,MIN,home,-5.50,47.50,00-0038547,26.50,1.91,,15.00,,,,,2025-12-14T06:24:28Z
Darnell Washington,TE,15,2025,PIT,MIA,home,-3.00,42.50,00-0038558,22.75,5.07,,28.00,,,,,2025-12-14T06:24:28Z
Josh Whyle,TE,15,2025,GB,DEN,away,-1.50,42.50,00-0038589,22.00,2.74,2500,22.00,0.99,0.02,1.54,1.52,2025-12-14T06:24:28Z
Blake Whiteheart,TE,15,2025,CLE,CHI,away,7.50,38.50,00-0038710,15.50,2.42,2500,19.00,0.86,0.08,0.45,0.37,2025-12-14T06:24:28Z
Julian Hill,TE,15,2025,MIA,PIT,away,3.00,42.50,00-0038720,19.75,2.08,,27.00,,,,,2025-12-14T06:24:28Z
Nate Adkins,TE,15,2025,DEN,GB,home,1.50,42.50,00-0038783,20.50,1.81,2500,17.00,0.47,0.01,0.58,0.57,2025-12-14T06:24:28Z
Ben Sims,TE,15,2025,MIN,DAL,away,5.50,47.50,00-0038809,21.00,0.94,,14.00,,,,,2025-12-14T06:24:28Z
Dalton Kincaid,TE,15,2025,BUF,NE,away,-1.50,48.50,00-0038933,25.00,10.05,4500,25.00,2.11,5.68,5.61,-0.07,2025-12-14T06:24:28Z
Brenton Strange,TE,15,2025,JAX,NYJ,home,-13.50,41.50,00-0038935,27.50,10.04,4200,20.00,2.25,6.20,5.10,-1.11,2025-12-14T06:24:28Z
Elijah Higgins,TE,15,2025,ARI,HOU,away,10.50,42.50,00-0039041,16.00,3.11,2500,5.00,1.25,0.13,0.25,0.12,2025-12-14T06:24:28Z
Payne Durham,TE,15,2025,TB,ATL,home,-6.00,43.50,00-0039050,24.75,3.69,,2.00,,,,,2025-12-14T06:24:28Z
Michael Mayer,TE,15,2025,LV,PHI,away,12.50,38.50,00-0039066,13.00,4.48,2900,3.00,1.57,1.40,0.48,-0.92,2025-12-14T06:24:28Z
Davis Allen,TE,15,2025,LA,DET,home,-6.00,54.50,00-0039074,30.25,3.21,2500,9.00,1.13,0.12,0.15,0.03,2025-12-14T06:24:28Z
Luke Musgrave,TE,15,2025,GB,DEN,away,-1.50,42.50,00-0039144,22.00,4.13,2500,22.00,1.32,0.07,1.65,1.58,2025-12-14T06:24:28Z
Jack Westover,TE,15,2025,NE,BUF,home,1.50,48.50,00-0039305,23.50,0.50,4000,26.00,0.28,0.61,,,2025-12-14T06:24:28Z
Brock Bowers,TE,15,2025,LV,PHI,away,12.50,38.50,00-0039338,13.00,13.19,5900,3.00,2.09,3.68,6.03,2.36,2025-12-14T06:24:28Z
Ja'Tavion Sanders,TE,15,2025,CAR,NO,away,-2.50,40.50,00-0039356,21.50,4.39,2500,12.00,1.83,0.32,0.45,0.13,2025-12-14T06:24:28Z
Cade Stover,TE,15,2025,HOU,ARI,home,-10.50,42.50,00-0039359,26.50,2.33,2500,23.00,0.99,0.06,0.02,-0.04,2025-12-14T06:24:28Z
Brenden Bates,TE,15,2025,CLE,CHI,away,7.50,38.50,00-0039458,15.50,0.57,2500,19.00,0.53,0.02,,,2025-12-14T06:24:28Z
Brevyn Spann-Ford,TE,15,2025,DAL,MIN,home,-5.50,47.50,00-0039530,26.50,1.38,,15.00,,,,,2025-12-14T06:24:28Z
Colson Yankoff,TE,15,2025,WAS,NYG,away,2.50,46.50,00-0039686,22.00,0.39,2500,10.00,1.12,0.54,,,2025-12-14T06:24:28Z
Devin Culp,TE,15,2025,TB,ATL,home,-6.00,43.50,00-0039754,24.75,2.26,,2.00,,,,,2025-12-14T06:24:28Z
AJ Barner,TE,15,2025,SEA,IND,home,-13.50,41.50,00-0039793,27.50,8.27,3200,26.00,2.53,9.96,3.53,-6.44,2025-12-14T06:24:28Z
Theo Johnson,TE,15,2025,NYG,WAS,home,-2.50,46.50,00-0039847,24.50,9.93,3500,28.00,2.63,16.44,7.52,-8.92,2025-12-14T06:24:28Z
Ben Sinnott,TE,15,2025,WAS,NYG,away,2.50,46.50,00-0039912,22.00,3.17,2700,10.00,1.27,0.16,0.08,-0.08,2025-12-14T06:24:28Z
Jake Briningstool,TE,15,2025,KC,LAC,home,-6.00,41.50,00-0040081,23.75,1.97,2500,8.00,0.97,0.08,,,2025-12-14T06:24:28Z
Colston Loveland,TE,15,2025,CHI,CLE,home,-7.50,38.50,00-0040126,23.00,8.44,3600,11.00,2.11,2.55,4.17,1.62,2025-12-14T06:24:28Z
Tyler Warren,TE,15,2025,IND,SEA,away,13.50,41.50,00-0040128,14.00,9.68,4700,31.00,2.08,5.04,2.20,-2.84,2025-12-14T06:24:28Z
Mitchell Evans,TE,15,2025,CAR,NO,away,-2.50,40.50,00-0040187,21.50,2.37,2500,12.00,0.74,0.01,0.19,0.18,2025-12-14T06:24:28Z
Oronde Gadsden II,TE,15,2025,LAC,KC,away,6.00,41.50,00-0040189,17.75,8.68,4300,6.00,1.98,2.78,3.18,0.41,2025-12-14T06:24:28Z
Jackson Hawes,TE,15,2025,BUF,NE,away,-1.50,48.50,00-0040194,25.00,2.02,2500,25.00,0.68,0.02,1.61,1.60,2025-12-14T06:24:28Z
Carter Runyon,TE,15,2025,LV,PHI,away,12.50,38.50,00-0040488,13.00,0.54,2500,3.00,0.35,0.04,,,2025-12-14T06:24:28Z
Gunnar Helm,TE,15,2025,TEN,SF,away,12.50,44.50,00-0040584,16.00,6.14,2800,24.00,2.17,3.41,1.80,-1.61,2025-12-14T06:24:28Z
Harold Fannin Jr.,TE,15,2025,CLE,CHI,away,7.50,38.50,00-0040663,15.50,12.30,4000,19.00,2.88,17.19,8.61,-8.58,2025-12-14T06:24:28Z
Terrance Ferguson,TE,15,2025,LA,DET,home,-6.00,54.50,00-0040737,30.25,3.00,2500,9.00,1.39,0.10,0.32,0.22,2025-12-14T06:24:28Z
Elijah Arroyo,TE,15,2025,SEA,IND,home,-13.50,41.50,00-0040739,27.50,1.62,2500,26.00,0.56,0.03,0.19,0.16,2025-12-14T06:24:28Z
ARI,DST,15,2025,ARI,HOU,away,10.50,42.50,ARI,16.00,4.30,2400,13.00,1.94,2.11,2.75,0.64,2025-12-14T06:24:28Z
ATL,DST,15,2025,ATL,TB,away,6.00,43.50,ATL,18.75,4.60,,14.00,,,,,2025-12-14T06:24:28Z
BAL,DST,15,2025,BAL,CIN,away,-3.00,51.50,BAL,27.25,4.90,3200,27.00,1.86,2.91,1.54,-1.37,2025-12-14T06:24:28Z
BUF,DST,15,2025,BUF,NE,away,-1.50,48.50,BUF,25.00,5.70,2900,14.00,1.84,4.01,5.63,1.62,2025-12-14T06:24:28Z
CAR,DST,15,2025,CAR,NO,away,-2.50,40.50,CAR,21.50,5.00,3100,28.00,1.77,4.99,1.88,-3.11,2025-12-14T06:24:28Z
CHI,DST,15,2025,CHI,CLE,home,-7.50,38.50,CHI,23.00,7.80,3500,29.00,2.11,6.66,9.72,3.06,2025-12-14T06:24:28Z
CIN,DST,15,2025,CIN,BAL,home,3.00,51.50,CIN,24.25,5.10,2400,18.00,2.31,2.87,4.47,1.60,2025-12-14T06:24:28Z
CLE,DST,15,2025,CLE,CHI,away,7.50,38.50,CLE,15.50,4.40,2700,7.00,1.93,10.66,2.32,-8.34,2025-12-14T06:24:28Z
DAL,DST,15,2025,DAL,MIN,home,-5.50,47.50,DAL,26.50,7.20,,32.00,,,,,2025-12-14T06:24:28Z
DEN,DST,15,2025,DEN,GB,home,1.50,42.50,DEN,20.50,4.30,3400,3.00,1.66,2.72,0.68,-2.04,2025-12-14T06:24:28Z
DET,DST,15,2025,DET,LA,away,6.00,54.50,DET,24.25,0.90,2600,5.00,1.13,3.34,,,2025-12-14T06:24:28Z
GB,DST,15,2025,GB,DEN,away,-1.50,42.50,GB,22.00,3.90,2800,6.00,1.77,3.36,0.74,-2.62,2025-12-14T06:24:28Z
HOU,DST,15,2025,HOU,ARI,home,-10.50,42.50,HOU,26.50,8.30,3600,25.00,2.26,7.64,9.86,2.22,2025-12-14T06:24:28Z
IND,DST,15,2025,IND,SEA,away,13.50,41.50,IND,14.00,4.20,2200,17.00,2.09,2.86,3.39,0.53,2025-12-14T06:24:28Z
JAX,DST,15,2025,JAX,NYJ,home,-13.50,41.50,JAX,27.50,8.10,3900,24.00,1.94,6.00,7.56,1.56,2025-12-14T06:24:28Z
KC,DST,15,2025,KC,LAC,home,-6.00,41.50,KC,23.75,7.80,3300,26.00,2.39,7.13,8.85,1.72,2025-12-14T06:24:28Z
LA,DST,15,2025,LA,DET,home,-6.00,54.50,LA,30.25,4.50,3000,1.00,1.75,3.64,1.47,-2.17,2025-12-14T06:24:28Z
LAC,DST,15,2025,LAC,KC,away,6.00,41.50,LAC,17.75,4.50,2500,8.00,2.30,5.15,1.81,-3.34,2025-12-14T06:24:28Z
LV,DST,15,2025,LV,PHI,away,12.50,38.50,LV,13.00,3.70,2000,10.00,2.18,5.13,2.77,-2.36,2025-12-14T06:24:28Z
MIA,DST,15,2025,MIA,PIT,away,3.00,42.50,MIA,19.75,4.70,,12.00,,,,,2025-12-14T06:24:28Z
MIN,DST,15,2025,MIN,DAL,away,5.50,47.50,MIN,21.00,5.70,,4.00,,,,,2025-12-14T06:24:28Z
NE,DST,15,2025,NE,BUF,home,1.50,48.50,NE,23.50,5.10,2800,9.00,1.98,2.83,2.80,-0.03,2025-12-14T06:24:28Z
NO,DST,15,2025,NO,CAR,home,2.50,40.50,NO,19.00,4.20,2500,23.00,2.04,6.71,1.64,-5.07,2025-12-14T06:24:28Z
NYG,DST,15,2025,NYG,WAS,home,-2.50,46.50,NYG,24.50,5.70,2700,20.00,2.17,3.64,5.23,1.59,2025-12-14T06:24:28Z
NYJ,DST,15,2025,NYJ,JAX,away,13.50,41.50,NYJ,14.00,1.10,2100,14.00,1.93,2.91,,,2025-12-14T06:24:28Z
PHI,DST,15,2025,PHI,LV,home,-12.50,38.50,PHI,25.50,7.90,3800,31.00,1.96,5.51,7.66,2.15,2025-12-14T06:24:28Z
PIT,DST,15,2025,PIT,MIA,home,-3.00,42.50,PIT,22.75,5.60,,22.00,,,,,2025-12-14T06:24:28Z
SEA,DST,15,2025,SEA,IND,home,-13.50,41.50,SEA,27.50,7.60,3700,2.00,1.97,6.67,7.87,1.20,2025-12-14T06:24:28Z
SF,DST,15,2025,SF,TEN,home,-12.50,44.50,SF,28.50,7.50,4000,30.00,1.69,5.73,6.85,1.12,2025-12-14T06:24:28Z
TB,DST,15,2025,TB,ATL,home,-6.00,43.50,TB,24.75,7.20,,21.00,,,,,2025-12-14T06:24:28Z
TEN,DST,15,2025,TEN,SF,away,12.50,44.50,TEN,16.00,0.70,2300,11.00,1.24,1.98,,,2025-12-14T06:24:28Z
WAS,DST,15,2025,WAS,NYG,away,2.50,46.50,WAS,22.00,4.80,2600,19.00,2.08,4.18,2.51,-1.67,2025-12-14T06:24:28Z
Matt Prater,K,15,2025,BUF,NE,away,-1.50,48.50,00-0023853,25.00,7.50,,4.00,,,,,2025-12-14T06:24:28Z
Nick Folk,K,15,2025,NYJ,JAX,away,13.50,41.50,00-0025565,14.00,5.90,,2.00,,,,,2025-12-14T06:24:28Z
Brandon McManus,K,15,2025,GB,DEN,away,-1.50,42.50,00-0029822,22.00,7.30,,17.00,,,,,2025-12-14T06:24:28Z
Chris Boswell,K,15,2025,PIT,MIA,home,-3.00,42.50,00-0031136,22.75,7.70,,10.00,,,,,2025-12-14T06:24:28Z
Cairo Santos,K,15,2025,CHI,CLE,home,-7.50,38.50,00-0031203,23.00,7.60,,17.00,,,,,2025-12-14T06:24:28Z
Jason Myers,K,15,2025,SEA,IND,home,-13.50,41.50,00-0031492,27.50,8.40,,15.00,,,,,2025-12-14T06:24:28Z
Wil Lutz,K,15,2025,DEN,GB,home,1.50,42.50,00-0032569,20.50,7.40,,9.00,,,,,2025-12-14T06:24:28Z
Ka'imi Fairbairn,K,15,2025,HOU,ARI,home,-10.50,42.50,00-0032726,26.50,8.50,,29.00,,,,,2025-12-14T06:24:28Z
Harrison Butker,K,15,2025,KC,LAC,home,-6.00,41.50,00-0033303,23.75,7.80,,13.00,,,,,2025-12-14T06:24:28Z
Younghoe Koo,K,15,2025,NYG,WAS,home,-2.50,46.50,00-0033702,24.50,7.30,,25.00,,,,,2025-12-14T06:24:28Z
Jake Elliott,K,15,2025,PHI,LV,home,-12.50,38.50,00-0033787,25.50,7.70,,19.00,,,,,2025-12-14T06:24:28Z
Zane Gonzalez,K,15,2025,ATL,TB,away,6.00,43.50,00-0033862,18.75,7.00,,12.00,,,,,2025-12-14T06:24:28Z
Daniel Carlson,K,15,2025,LV,PHI,away,12.50,38.50,00-0034161,13.00,5.70,,28.00,,,,,2025-12-14T06:24:28Z
Eddy Pineiro,K,15,2025,SF,TEN,home,-12.50,44.50,00-0034173,28.50,8.80,,19.00,,,,,2025-12-14T06:24:28Z
Joey Slye,K,15,2025,TEN,SF,away,12.50,44.50,00-0035192,16.00,6.30,,3.00,,,,,2025-12-14T06:24:28Z
Chase McLaughlin,K,15,2025,TB,ATL,home,-6.00,43.50,00-0035358,24.75,7.90,,23.00,,,,,2025-12-14T06:24:28Z
Riley Patterson,K,15,2025,MIA,PIT,away,3.00,42.50,00-0036816,19.75,7.10,,25.00,,,,,2025-12-14T06:24:28Z
Evan McPherson,K,15,2025,CIN,BAL,home,3.00,51.50,00-0036854,24.25,7.80,,31.00,,,,,2025-12-14T06:24:28Z
Cameron Dicker,K,15,2025,LAC,KC,away,6.00,41.50,00-0037224,17.75,7.20,,11.00,,,,,2025-12-14T06:24:28Z
Brandon Aubrey,K,15,2025,DAL,MIN,home,-5.50,47.50,00-0037692,26.50,9.20,,30.00,,,,,2025-12-14T06:24:28Z
Andre Szmyt,K,15,2025,CLE,CHI,away,7.50,38.50,00-0038428,15.50,5.80,,6.00,,,,,2025-12-14T06:24:28Z
Jake Moody,K,15,2025,WAS,NYG,away,2.50,46.50,00-0038562,22.00,7.10,,24.00,,,,,2025-12-14T06:24:28Z
Chad Ryland,K,15,2025,ARI,HOU,away,10.50,42.50,00-0038567,16.00,6.10,,1.00,,,,,2025-12-14T06:24:28Z
Blake Grupe,K,15,2025,IND,SEA,away,13.50,41.50,00-0038905,14.00,5.70,,5.00,,,,,2025-12-14T06:24:28Z
Jake Bates,K,15,2025,DET,LA,away,6.00,54.50,00-0039172,24.25,7.80,,8.00,,,,,2025-12-14T06:24:28Z
Charlie Smyth,K,15,2025,NO,CAR,home,2.50,40.50,00-0039229,19.00,6.60,,16.00,,,,,2025-12-14T06:24:28Z
Will Reichard,K,15,2025,MIN,DAL,away,5.50,47.50,00-0039404,21.00,7.10,,21.00,,,,,2025-12-14T06:24:28Z
Cam Little,K,15,2025,JAX,NYJ,home,-13.50,41.50,00-0039409,27.50,8.50,,32.00,,,,,2025-12-14T06:24:28Z
Harrison Mevis,K,15,2025,LA,DET,home,-6.00,54.50,00-0039498,30.25,7.80,,14.00,,,,,2025-12-14T06:24:28Z
Tyler Loop,K,15,2025,BAL,CIN,away,-3.00,51.50,00-0040074,27.25,7.70,,21.00,,,,,2025-12-14T06:24:28Z
Andy Borregales,K,15,2025,NE,BUF,home,1.50,48.50,00-0040200,23.50,7.20,,7.00,,,,,2025-12-14T06:24:28Z
Ryan Fitzgerald,K,15,2025,CAR,NO,away,-2.50,40.50,00-0040279,21.50,6.90,,25.00,,,,,2025-12-14T06:24:28Z
