display_name,position,week,season,team,opp,game_location,spread_line,total_line,gsis_id,proj_team_score,Projection,salary,opp_Rank,Value,ProjectedOwnership,optimal_exposure,PotentialLeverage,last_update
Austin Trammell,WR,11,2025,JAX,LAC,home,3.00,43.50,00-0036841,20.25,,3000,2.00,0.98,0.12,0.27,0.21,2025-11-18T15:39:42Z
Ben Skowronek,WR,11,2025,PIT,CIN,home,-5.50,48.50,00-0036862,27.00,,3000,16.00,0.15,0.01,,,2025-11-18T15:39:42Z
Ja'Marr Chase,WR,11,2025,CIN,PIT,away,5.50,48.50,00-0036900,21.50,,8500,32.00,2.74,27.28,15.79,-10.95,2025-11-18T15:39:42Z
DeVonta Smith,WR,11,2025,PHI,DET,home,-2.50,46.50,00-0036912,24.50,,,22.00,,,,,2025-11-18T15:39:42Z
Amon-Ra St. Brown,WR,11,2025,DET,PHI,away,2.50,46.50,00-0036963,22.00,,,15.00,,,,,2025-11-18T15:39:42Z
Joshua Palmer,WR,11,2025,BUF,TB,home,-6.00,46.50,00-0036988,26.25,,3300,20.00,2.43,4.61,0.71,-3.60,2025-11-18T15:39:42Z
Drake London,WR,11,2025,ATL,CAR,home,-4.50,42.50,00-0037238,23.50,,7400,6.00,2.36,11.78,15.07,2.16,2025-11-18T15:39:42Z
Jameson Williams,WR,11,2025,DET,PHI,away,2.50,46.50,00-0037240,22.00,,,15.00,,,,,2025-11-18T15:39:42Z
George Pickens,WR,11,2025,DAL,LV,away,-3.50,48.50,00-0037247,26.00,,,27.00,,,,,2025-11-18T15:39:42Z
Khalil Shakir,WR,11,2025,BUF,TB,home,-6.00,46.50,00-0037261,26.25,,5300,20.00,2.49,10.51,6.49,-4.26,2025-11-18T15:39:42Z
Jalen Nailor,WR,11,2025,MIN,CHI,home,-3.00,47.50,00-0037291,25.25,,3500,28.00,1.76,2.14,1.78,-0.29,2025-11-18T15:39:42Z
Rashid Shaheed,WR,11,2025,SEA,LA,away,3.00,49.50,00-0037545,23.25,,4900,18.00,1.95,3.26,2.38,0.13,2025-11-18T15:39:42Z
Jalen Tolbert,WR,11,2025,DAL,LV,away,-3.50,48.50,00-0037666,26.00,,,27.00,,,,,2025-11-18T15:39:42Z
Jahan Dotson,WR,11,2025,PHI,DET,home,-2.50,46.50,00-0037741,24.50,,,22.00,,,,,2025-11-18T15:39:42Z
KaVontae Turpin,WR,11,2025,DAL,LV,away,-3.50,48.50,00-0037801,26.00,,,27.00,,,,,2025-11-18T15:39:42Z
Romeo Doubs,WR,11,2025,GB,NYG,away,-7.50,41.50,00-0037816,24.50,,5000,26.00,2.72,14.59,6.70,-6.10,2025-11-18T15:39:42Z
Calvin Austin III,WR,11,2025,PIT,CIN,home,-5.50,48.50,00-0037837,27.00,,4000,16.00,2.61,9.44,2.51,-7.09,2025-11-18T15:39:42Z
Skyy Moore,WR,11,2025,SF,ARI,away,-3.50,48.50,00-0038090,26.00,,3000,17.00,0.10,0.00,,,2025-11-18T15:39:42Z
Tyquan Thornton,WR,11,2025,KC,DEN,away,-3.50,44.50,00-0038104,24.00,,3400,1.00,0.68,0.08,0.14,0.09,2025-11-18T15:39:42Z
Wan'Dale Robinson,WR,11,2025,NYG,GB,home,7.50,41.50,00-0038117,17.00,,5500,13.00,2.87,17.20,6.92,-11.18,2025-11-18T15:39:42Z
Christian Watson,WR,11,2025,GB,NYG,away,-7.50,41.50,00-0038124,24.50,,4400,26.00,2.13,3.14,7.01,4.44,2025-11-18T15:39:42Z
Xavier Smith,WR,11,2025,LA,SEA,home,-3.00,49.50,00-0038359,26.25,,3000,10.00,0.58,0.02,0.07,0.06,2025-11-18T15:39:42Z
Dontayvion Wicks,WR,11,2025,GB,NYG,away,-7.50,41.50,00-0038393,24.50,,4000,26.00,1.60,0.56,0.87,0.59,2025-11-18T15:39:42Z
Xavier Gipson,WR,11,2025,PHI,DET,home,-2.50,46.50,00-0038496,24.50,,,22.00,,,,,2025-11-18T15:39:42Z
Jaxon Smith-Njigba,WR,11,2025,SEA,LA,away,3.00,49.50,00-0038543,23.25,,8900,18.00,2.61,20.14,24.48,5.39,2025-11-18T15:39:42Z
Quentin Johnston,WR,11,2025,LAC,JAX,away,-3.00,43.50,00-0038544,23.25,,5000,25.00,2.35,5.12,8.98,5.42,2025-11-18T15:39:42Z
Michael Wilson,WR,11,2025,ARI,SF,home,3.50,48.50,00-0038559,22.50,,3800,21.00,2.94,18.75,5.33,-15.04,2025-11-18T15:39:42Z
Tre Tucker,WR,11,2025,LV,DAL,home,3.50,48.50,00-0038563,22.50,,,31.00,,,,,2025-11-18T15:39:42Z
Derius Davis,WR,11,2025,LAC,JAX,away,-3.00,43.50,00-0038573,23.25,,3000,25.00,0.10,0.00,,,2025-11-18T15:39:42Z
Charlie Jones,WR,11,2025,CIN,PIT,away,5.50,48.50,00-0038576,21.50,,3000,32.00,0.09,0.00,,,2025-11-18T15:39:42Z
Parker Washington,WR,11,2025,JAX,LAC,home,3.00,43.50,00-0038606,20.25,,5100,2.00,2.20,7.20,5.54,-3.06,2025-11-18T15:39:42Z
Xavier Hutchinson,WR,11,2025,HOU,TEN,away,-5.50,37.50,00-0038618,21.50,,3100,23.00,1.28,0.16,0.97,0.89,2025-11-18T15:39:42Z
Andrei Iosivas,WR,11,2025,CIN,PIT,away,5.50,48.50,00-0038619,21.50,,3600,32.00,1.75,1.44,0.99,-0.41,2025-11-18T15:39:42Z
DeMario Douglas,WR,11,2025,NE,NYJ,home,-12.50,43.50,00-0038621,28.00,,,9.00,,,,,2025-11-18T15:39:42Z
Tyrell Shavers,WR,11,2025,BUF,TB,home,-6.00,46.50,00-0038679,26.25,,3000,20.00,0.82,0.04,0.20,0.18,2025-11-18T15:39:42Z
Jake Bobo,WR,11,2025,SEA,LA,away,3.00,49.50,00-0038752,23.25,,3000,18.00,0.19,0.00,,,2025-11-18T15:39:42Z
Ryan Miller,WR,11,2025,TB,BUF,away,6.00,46.50,00-0038824,20.25,,3000,14.00,0.41,0.09,,,2025-11-18T15:39:42Z
Brycen Tremayne,WR,11,2025,CAR,ATL,away,4.50,42.50,00-0038840,19.00,,3000,7.00,0.18,0.01,,,2025-11-18T15:39:42Z
Jalin Hyatt,WR,11,2025,NYG,GB,home,7.50,41.50,00-0038938,17.00,,3000,13.00,1.19,0.18,0.38,0.29,2025-11-18T15:39:42Z
Marvin Mims Jr.,WR,11,2025,DEN,KC,home,3.50,44.50,00-0038976,20.50,,3900,3.00,1.44,1.14,2.32,1.14,2025-11-18T15:39:42Z
Cedric Tillman,WR,11,2025,CLE,BAL,home,7.50,37.50,00-0038979,15.00,,3400,29.00,2.11,2.23,0.69,-0.88,2025-11-18T15:39:42Z
Jordan Addison,WR,11,2025,MIN,CHI,home,-3.00,47.50,00-0038994,25.25,,5500,28.00,2.06,5.90,7.23,1.28,2025-11-18T15:39:42Z
Zay Flowers,WR,11,2025,BAL,CLE,away,-7.50,37.50,00-0039064,22.50,,6400,12.00,2.37,11.56,5.88,-2.76,2025-11-18T15:39:42Z
Rashee Rice,WR,11,2025,KC,DEN,away,-3.50,44.50,00-0039067,24.00,,7900,1.00,2.27,11.54,7.91,-6.00,2025-11-18T15:39:42Z
Puka Nacua,WR,11,2025,LA,SEA,home,-3.00,49.50,00-0039075,26.25,,8700,10.00,2.35,14.06,15.92,2.18,2025-11-18T15:39:42Z
Xavier Legette,WR,11,2025,CAR,ATL,away,4.50,42.50,00-0039342,19.00,,3600,7.00,1.79,1.32,0.49,-0.49,2025-11-18T15:39:42Z
Jamari Thrash,WR,11,2025,CLE,BAL,home,7.50,37.50,00-0039379,15.00,,3000,29.00,0.63,0.06,0.39,0.33,2025-11-18T15:39:42Z
Casey Washington,WR,11,2025,ATL,CAR,home,-4.50,42.50,00-0039394,23.50,,3000,6.00,0.24,0.01,,,2025-11-18T15:39:42Z
Ryan Flournoy,WR,11,2025,DAL,LV,away,-3.50,48.50,00-0039410,26.00,,,27.00,,,,,2025-11-18T15:39:42Z
Isaiah Williams,WR,11,2025,NYJ,NE,away,12.50,43.50,00-0039451,15.50,,,19.00,,,,,2025-11-18T15:39:42Z
Jalen Coker,WR,11,2025,CAR,ATL,away,4.50,42.50,00-0039491,19.00,,3100,7.00,1.99,1.62,0.82,-0.88,2025-11-18T15:39:42Z
Xavier Weaver,WR,11,2025,ARI,SF,home,3.50,48.50,00-0039521,22.50,,3000,21.00,2.08,1.55,0.02,-1.76,2025-11-18T15:39:42Z
Kameron Johnson,WR,11,2025,TB,BUF,away,6.00,46.50,00-0039589,20.25,,3200,14.00,0.62,0.07,0.42,0.35,2025-11-18T15:39:42Z
Roman Wilson,WR,11,2025,PIT,CIN,home,-5.50,48.50,00-0039739,27.00,,3200,16.00,1.88,0.50,0.29,0.03,2025-11-18T15:39:42Z
Jordan Whittington,WR,11,2025,LA,SEA,home,-3.00,49.50,00-0039751,26.25,,3000,10.00,1.30,0.08,0.44,0.40,2025-11-18T15:39:42Z
Devontez Walker,WR,11,2025,BAL,CLE,away,-7.50,37.50,00-0039792,22.50,,3000,12.00,0.92,0.16,0.11,0.04,2025-11-18T15:39:42Z
Troy Franklin,WR,11,2025,DEN,KC,home,3.50,44.50,00-0039868,20.50,,5400,3.00,2.31,5.54,4.34,-0.23,2025-11-18T15:39:42Z
Malik Washington,WR,11,2025,MIA,WAS,home,-2.50,47.50,00-0039880,25.00,,,30.00,,,,,2025-11-18T15:39:42Z
Tahj Washington,WR,11,2025,MIA,WAS,home,-2.50,47.50,00-0039884,25.00,,,30.00,,,,,2025-11-18T15:39:42Z
Adonai Mitchell,WR,11,2025,NYJ,NE,away,12.50,43.50,00-0039890,15.50,,,19.00,,,,,2025-11-18T15:39:42Z
Xavier Worthy,WR,11,2025,KC,DEN,away,-3.50,44.50,00-0039894,24.00,,4900,1.00,2.48,9.45,3.61,-4.46,2025-11-18T15:39:42Z
Ladd McConkey,WR,11,2025,LAC,JAX,away,-3.00,43.50,00-0039915,23.25,,6500,25.00,2.31,8.43,12.09,3.38,2025-11-18T15:39:42Z
Ricky Pearsall,WR,11,2025,SF,ARI,away,-3.50,48.50,00-0039916,26.00,,5400,17.00,2.01,4.52,4.75,1.49,2025-11-18T15:39:42Z
Rome Odunze,WR,11,2025,CHI,MIN,away,3.00,47.50,00-0039919,22.25,,6200,8.00,2.28,6.97,8.46,2.47,2025-11-18T15:39:42Z
Malachi Corley,WR,11,2025,CLE,BAL,home,7.50,37.50,00-0039920,15.00,,3000,29.00,0.27,0.00,,,2025-11-18T15:39:42Z
Savion Williams,WR,11,2025,GB,NYG,away,-7.50,41.50,00-0040009,24.50,,3000,26.00,0.70,0.01,0.09,0.08,2025-11-18T15:39:42Z
Darius Cooper,WR,11,2025,PHI,DET,home,-2.50,46.50,00-0040024,24.50,,,22.00,,,,,2025-11-18T15:39:42Z
LaJohntay Wester,WR,11,2025,BAL,CLE,away,-7.50,37.50,00-0040075,22.50,,3000,12.00,0.08,0.02,,,2025-11-18T15:39:42Z
Tetairoa McMillan,WR,11,2025,CAR,ATL,away,4.50,42.50,00-0040124,19.00,,5600,7.00,2.43,7.25,6.45,-0.23,2025-11-18T15:39:42Z
Emeka Egbuka,WR,11,2025,TB,BUF,away,6.00,46.50,00-0040129,20.25,,7200,14.00,2.35,10.40,10.75,3.05,2025-11-18T15:39:42Z
Jayden Higgins,WR,11,2025,HOU,TEN,away,-5.50,37.50,00-0040130,21.50,,3500,23.00,1.64,0.40,1.36,1.16,2025-11-18T15:39:42Z
Kyle Williams,WR,11,2025,NE,NYJ,home,-12.50,43.50,00-0040131,28.00,,,9.00,,,,,2025-11-18T15:39:42Z
Pat Bryant,WR,11,2025,DEN,KC,home,3.50,44.50,00-0040134,20.50,,3100,3.00,1.40,0.40,1.64,1.22,2025-11-18T15:39:42Z
Jaylin Noel,WR,11,2025,HOU,TEN,away,-5.50,37.50,00-0040138,21.50,,3400,23.00,0.98,0.17,0.54,0.46,2025-11-18T15:39:42Z
Tai Felton,WR,11,2025,MIN,CHI,home,-3.00,47.50,00-0040154,25.25,,3000,28.00,0.00,0.00,,,2025-11-18T15:39:42Z
Jaylin Lane,WR,11,2025,WAS,MIA,away,2.50,47.50,00-0040164,22.50,,,4.00,,,,,2025-11-18T15:39:42Z
Elic Ayomanor,WR,11,2025,TEN,HOU,home,5.50,37.50,00-0040170,16.00,,3900,5.00,2.27,2.42,2.17,-0.04,2025-11-18T15:39:42Z
Jimmy Horn Jr.,WR,11,2025,CAR,ATL,away,4.50,42.50,00-0040218,19.00,,3000,7.00,0.89,0.02,0.34,0.33,2025-11-18T15:39:42Z
Tez Johnson,WR,11,2025,TB,BUF,away,6.00,46.50,00-0040237,20.25,,4700,14.00,1.88,2.12,6.00,4.44,2025-11-18T15:39:42Z
Ke'Shawn Williams,WR,11,2025,PIT,CIN,home,-5.50,48.50,00-0040534,27.00,,3000,16.00,0.08,0.01,,,2025-11-18T15:39:42Z
Efton Chism III,WR,11,2025,NE,NYJ,home,-12.50,43.50,00-0040563,28.00,,,9.00,,,,,2025-11-18T15:39:42Z
Dont'e Thornton Jr.,WR,11,2025,LV,DAL,home,3.50,48.50,00-0040581,22.50,,,31.00,,,,,2025-11-18T15:39:42Z
Arian Smith,WR,11,2025,NYJ,NE,away,12.50,43.50,00-0040582,15.50,,,19.00,,,,,2025-11-18T15:39:42Z
Konata Mumpfield,WR,11,2025,LA,SEA,home,-3.00,49.50,00-0040590,26.25,,3000,10.00,0.37,0.00,0.39,0.39,2025-11-18T15:39:42Z
Matthew Golden,WR,11,2025,GB,NYG,away,-7.50,41.50,00-0040667,24.50,,4200,26.00,1.52,1.08,0.48,-0.56,2025-11-18T15:39:42Z
Isaac TeSlaa,WR,11,2025,DET,PHI,away,2.50,46.50,00-0040669,22.00,,,15.00,,,,,2025-11-18T15:39:42Z
Chimere Dike,WR,11,2025,TEN,HOU,home,5.50,37.50,00-0040705,16.00,,4100,5.00,1.72,1.04,1.80,0.78,2025-11-18T15:39:42Z
Tre Harris,WR,11,2025,LAC,JAX,away,-3.00,43.50,00-0040727,23.25,,3300,25.00,0.90,0.22,1.41,1.30,2025-11-18T15:39:42Z
Jack Bech,WR,11,2025,LV,DAL,home,3.50,48.50,00-0040729,22.50,,,31.00,,,,,2025-11-18T15:39:42Z
Luther Burden III,WR,11,2025,CHI,MIN,away,3.00,47.50,00-0040735,22.25,,3700,8.00,1.38,1.26,1.20,0.07,2025-11-18T15:39:42Z
Isaiah Bond,WR,11,2025,CLE,BAL,home,7.50,37.50,00-0040782,15.00,,3000,29.00,1.32,0.13,0.06,-0.00,2025-11-18T15:39:42Z
Marcedes Lewis,TE,11,2025,DEN,KC,home,3.50,44.50,00-0024243,20.50,,2500,7.00,0.53,0.01,0.63,0.62,2025-11-18T15:39:42Z
Zach Ertz,TE,11,2025,WAS,MIA,away,2.50,47.50,00-0030061,22.50,,,29.00,,,,,2025-11-18T15:39:42Z
Travis Kelce,TE,11,2025,KC,DEN,away,-3.50,44.50,00-0030506,24.00,,4800,8.00,2.43,5.76,4.94,-0.18,2025-11-18T15:39:42Z
Chris Manhertz,TE,11,2025,NYG,GB,home,7.50,41.50,00-0031484,17.00,,2500,20.00,0.16,0.01,0.05,0.04,2025-11-18T15:39:42Z
Hunter Henry,TE,11,2025,NE,NYJ,home,-12.50,43.50,00-0033090,28.00,,,25.00,,,,,2025-11-18T15:39:42Z
Tyler Higbee,TE,11,2025,LA,SEA,home,-3.00,49.50,00-0033110,26.25,,2700,30.00,2.08,1.17,1.57,1.06,2025-11-18T15:39:42Z
Johnny Mundt,TE,11,2025,JAX,LAC,home,3.00,43.50,00-0033246,20.25,,2500,6.00,1.65,0.06,1.02,0.99,2025-11-18T15:39:42Z
George Kittle,TE,11,2025,SF,ARI,away,-3.50,48.50,00-0033288,26.00,,5000,17.00,2.54,10.93,11.36,-0.11,2025-11-18T15:39:42Z
Jonnu Smith,TE,11,2025,PIT,CIN,home,-5.50,48.50,00-0033858,27.00,,2900,32.00,2.17,3.55,4.89,1.11,2025-11-18T15:39:42Z
Evan Engram,TE,11,2025,DEN,KC,home,3.50,44.50,00-0033881,20.50,,3500,7.00,2.28,2.42,2.38,0.05,2025-11-18T15:39:42Z
David Njoku,TE,11,2025,CLE,BAL,home,7.50,37.50,00-0033885,15.00,,3300,12.00,2.32,2.16,4.76,3.26,2025-11-18T15:39:42Z
Ross Dwelley,TE,11,2025,DET,PHI,away,2.50,46.50,00-0034073,22.00,,,3.00,,,,,2025-11-18T15:39:42Z
Tyler Conklin,TE,11,2025,LAC,JAX,away,-3.00,43.50,00-0034270,23.25,,3100,31.00,0.50,0.26,0.04,-0.22,2025-11-18T15:39:42Z
Dallas Goedert,TE,11,2025,PHI,DET,home,-2.50,46.50,00-0034351,24.50,,,14.00,,,,,2025-11-18T15:39:42Z
Ian Thomas,TE,11,2025,LV,DAL,home,3.50,48.50,00-0034365,22.50,,,15.00,,,,,2025-11-18T15:39:42Z
Dalton Schultz,TE,11,2025,HOU,TEN,away,-5.50,37.50,00-0034383,21.50,,3900,11.00,2.33,4.22,2.72,-1.39,2025-11-18T15:39:42Z
Tanner Hudson,TE,11,2025,CIN,PIT,away,5.50,48.50,00-0034613,21.50,,2500,27.00,1.20,0.28,0.73,0.61,2025-11-18T15:39:42Z
Mark Andrews,TE,11,2025,BAL,CLE,away,-7.50,37.50,00-0034753,22.50,,3500,9.00,2.35,4.46,7.22,2.45,2025-11-18T15:39:42Z
Durham Smythe,TE,11,2025,CHI,MIN,away,3.00,47.50,00-0034798,22.25,,2500,22.00,0.16,0.02,0.03,0.01,2025-11-18T15:39:42Z
T.J. Hockenson,TE,11,2025,MIN,CHI,home,-3.00,47.50,00-0035229,25.25,,3000,21.00,2.49,6.20,2.66,-4.44,2025-11-18T15:39:42Z
Josh Oliver,TE,11,2025,MIN,CHI,home,-3.00,47.50,00-0035249,25.25,,2500,21.00,0.84,0.03,1.22,1.20,2025-11-18T15:39:42Z
Drew Sample,TE,11,2025,CIN,PIT,away,5.50,48.50,00-0035631,21.50,,2500,27.00,0.71,0.05,1.18,1.16,2025-11-18T15:39:42Z
Noah Fant,TE,11,2025,CIN,PIT,away,5.50,48.50,00-0035644,21.50,,3200,27.00,1.99,2.20,2.16,0.64,2025-11-18T15:39:42Z
Dawson Knox,TE,11,2025,BUF,TB,home,-6.00,46.50,00-0035689,26.25,,3300,10.00,2.00,2.28,2.81,0.67,2025-11-18T15:39:42Z
Colby Parkinson,TE,11,2025,LA,SEA,home,-3.00,49.50,00-0036244,26.25,,2500,30.00,1.12,0.04,1.80,1.78,2025-11-18T15:39:42Z
Cole Kmet,TE,11,2025,CHI,MIN,away,3.00,47.50,00-0036290,22.25,,2600,22.00,1.49,0.74,0.75,-0.12,2025-11-18T15:39:42Z
Josiah Deguara,TE,11,2025,ARI,SF,home,3.50,48.50,00-0036332,22.50,,2500,18.00,0.14,0.02,0.02,0.00,2025-11-18T15:39:42Z
Adam Trautman,TE,11,2025,DEN,KC,home,3.50,44.50,00-0036422,20.50,,2500,7.00,0.93,0.05,0.70,0.68,2025-11-18T15:39:42Z
Charlie Woerner,TE,11,2025,ATL,CAR,home,-4.50,42.50,00-0036429,23.50,,2500,23.00,0.27,0.00,0.05,0.04,2025-11-18T15:39:42Z
Quintin Morris,TE,11,2025,JAX,LAC,home,3.00,43.50,00-0036590,20.25,,2500,6.00,0.64,0.01,0.44,0.44,2025-11-18T15:39:42Z
John Bates,TE,11,2025,WAS,MIA,away,2.50,47.50,00-0036628,22.50,,,29.00,,,,,2025-11-18T15:39:42Z
Noah Gray,TE,11,2025,KC,DEN,away,-3.50,44.50,00-0036637,24.00,,2500,8.00,0.93,0.01,0.43,0.42,2025-11-18T15:39:42Z
Brock Wright,TE,11,2025,DET,PHI,away,2.50,46.50,00-0036754,22.00,,,3.00,,,,,2025-11-18T15:39:42Z
Kylen Granson,TE,11,2025,PHI,DET,home,-2.50,46.50,00-0036876,24.50,,,14.00,,,,,2025-11-18T15:39:42Z
Luke Farrell,TE,11,2025,SF,ARI,away,-3.50,48.50,00-0036887,26.00,,2500,17.00,0.41,0.00,1.28,1.28,2025-11-18T15:39:42Z
Pat Freiermuth,TE,11,2025,PIT,CIN,home,-5.50,48.50,00-0036894,27.00,,3200,32.00,2.01,3.86,4.33,0.62,2025-11-18T15:39:42Z
Kyle Pitts Sr.,TE,11,2025,ATL,CAR,home,-4.50,42.50,00-0036970,23.50,,4000,23.00,2.45,10.15,5.12,-3.74,2025-11-18T15:39:42Z
Tommy Tremble,TE,11,2025,CAR,ATL,away,4.50,42.50,00-0037005,19.00,,2500,2.00,1.00,0.04,0.38,0.37,2025-11-18T15:39:42Z
Grant Calcaterra,TE,11,2025,PHI,DET,home,-2.50,46.50,00-0037086,24.50,,,14.00,,,,,2025-11-18T15:39:42Z
Jake Tonges,TE,11,2025,SF,ARI,away,-3.50,48.50,00-0037112,26.00,,2500,17.00,0.90,0.01,0.19,0.18,2025-11-18T15:39:42Z
Greg Dulcich,TE,11,2025,MIA,WAS,home,-2.50,47.50,00-0037252,25.00,,,24.00,,,,,2025-11-18T15:39:42Z
Teagan Quitoriano,TE,11,2025,ATL,CAR,home,-4.50,42.50,00-0037277,23.50,,2500,23.00,0.19,0.00,0.16,0.16,2025-11-18T15:39:42Z
John FitzPatrick,TE,11,2025,GB,NYG,away,-7.50,41.50,00-0037306,24.50,,2500,13.00,0.66,0.02,0.01,-0.01,2025-11-18T15:39:42Z
Stone Smartt,TE,11,2025,NYJ,NE,away,12.50,43.50,00-0037475,15.50,,,28.00,,,,,2025-11-18T15:39:42Z
Tucker Fisk,TE,11,2025,LAC,JAX,away,-3.00,43.50,00-0037654,23.25,,2500,31.00,0.29,0.00,0.17,0.17,2025-11-18T15:39:42Z
Trey McBride,TE,11,2025,ARI,SF,home,3.50,48.50,00-0037744,22.50,,6300,18.00,3.16,28.44,16.76,-11.46,2025-11-18T15:39:42Z
Jeremy Ruckert,TE,11,2025,NYJ,NE,away,12.50,43.50,00-0037805,15.50,,,28.00,,,,,2025-11-18T15:39:42Z
Chig Okonkwo,TE,11,2025,TEN,HOU,home,5.50,37.50,00-0037809,16.00,,3400,5.00,1.98,0.84,1.31,0.89,2025-11-18T15:39:42Z
Isaiah Likely,TE,11,2025,BAL,CLE,away,-7.50,37.50,00-0037838,22.50,,3000,9.00,2.23,1.72,5.22,3.92,2025-11-18T15:39:42Z
Jake Ferguson,TE,11,2025,DAL,LV,away,-3.50,48.50,00-0038041,26.00,,,4.00,,,,,2025-11-18T15:39:42Z
Charlie Kolar,TE,11,2025,BAL,CLE,away,-7.50,37.50,00-0038046,22.50,,2500,9.00,0.70,0.01,3.38,3.38,2025-11-18T15:39:42Z
Daniel Bellinger,TE,11,2025,NYG,GB,home,7.50,41.50,00-0038115,17.00,,2500,20.00,1.54,0.18,1.33,1.24,2025-11-18T15:39:42Z
Cade Otton,TE,11,2025,TB,BUF,away,6.00,46.50,00-0038129,20.25,,4200,1.00,2.75,9.82,5.51,-1.40,2025-11-18T15:39:42Z
Luke Schoonmaker,TE,11,2025,DAL,LV,away,-3.50,48.50,00-0038547,26.00,,,4.00,,,,,2025-11-18T15:39:42Z
Darnell Washington,TE,11,2025,PIT,CIN,home,-5.50,48.50,00-0038558,27.00,,2700,32.00,1.45,0.65,2.63,2.31,2025-11-18T15:39:42Z
Josh Whyle,TE,11,2025,GB,NYG,away,-7.50,41.50,00-0038589,24.50,,2500,13.00,0.25,0.01,,,2025-11-18T15:39:42Z
Blake Whiteheart,TE,11,2025,CLE,BAL,home,7.50,37.50,00-0038710,15.00,,2500,12.00,0.11,0.01,0.45,0.44,2025-11-18T15:39:42Z
Julian Hill,TE,11,2025,MIA,WAS,home,-2.50,47.50,00-0038720,25.00,,,24.00,,,,,2025-11-18T15:39:42Z
Elijah Higgins,TE,11,2025,ARI,SF,home,3.50,48.50,00-0039041,22.50,,2500,18.00,1.62,0.22,2.65,2.54,2025-11-18T15:39:42Z
Payne Durham,TE,11,2025,TB,BUF,away,6.00,46.50,00-0039050,20.25,,2500,1.00,0.37,0.06,0.20,0.14,2025-11-18T15:39:42Z
Michael Mayer,TE,11,2025,LV,DAL,home,3.50,48.50,00-0039066,22.50,,,15.00,,,,,2025-11-18T15:39:42Z
Luke Musgrave,TE,11,2025,GB,NYG,away,-7.50,41.50,00-0039144,24.50,,3700,13.00,1.94,2.30,2.98,1.33,2025-11-18T15:39:42Z
Brock Bowers,TE,11,2025,LV,DAL,home,3.50,48.50,00-0039338,22.50,,,15.00,,,,,2025-11-18T15:39:42Z
Ja'Tavion Sanders,TE,11,2025,CAR,ATL,away,4.50,42.50,00-0039356,19.00,,2700,2.00,1.80,0.20,0.89,0.75,2025-11-18T15:39:42Z
Cade Stover,TE,11,2025,HOU,TEN,away,-5.50,37.50,00-0039359,21.50,,2500,11.00,0.78,0.01,0.07,0.06,2025-11-18T15:39:42Z
Brevyn Spann-Ford,TE,11,2025,DAL,LV,away,-3.50,48.50,00-0039530,26.00,,,4.00,,,,,2025-11-18T15:39:42Z
Devin Culp,TE,11,2025,TB,BUF,away,6.00,46.50,00-0039754,20.25,,2500,1.00,0.21,0.01,,,2025-11-18T15:39:42Z
AJ Barner,TE,11,2025,SEA,LA,away,3.00,49.50,00-0039793,23.25,,3100,19.00,2.10,1.52,2.78,1.54,2025-11-18T15:39:42Z
Theo Johnson,TE,11,2025,NYG,GB,home,7.50,41.50,00-0039847,17.00,,4100,20.00,2.69,10.20,4.44,-5.66,2025-11-18T15:39:42Z
Colston Loveland,TE,11,2025,CHI,MIN,away,3.00,47.50,00-0040126,22.25,,3600,22.00,2.09,3.41,2.81,0.60,2025-11-18T15:39:42Z
Mitchell Evans,TE,11,2025,CAR,ATL,away,4.50,42.50,00-0040187,19.00,,2500,2.00,0.52,0.01,0.67,0.67,2025-11-18T15:39:42Z
Oronde Gadsden II,TE,11,2025,LAC,JAX,away,-3.00,43.50,00-0040189,23.25,,4600,31.00,2.42,11.76,5.59,-6.79,2025-11-18T15:39:42Z
Jackson Hawes,TE,11,2025,BUF,TB,home,-6.00,46.50,00-0040194,26.25,,2800,10.00,1.44,0.18,1.09,1.00,2025-11-18T15:39:42Z
Gunnar Helm,TE,11,2025,TEN,HOU,home,5.50,37.50,00-0040584,16.00,,2600,5.00,1.74,0.82,1.04,0.13,2025-11-18T15:39:42Z
Harold Fannin Jr.,TE,11,2025,CLE,BAL,home,7.50,37.50,00-0040663,15.00,,3800,12.00,2.32,4.24,4.69,1.06,2025-11-18T15:39:42Z
Mason Taylor,TE,11,2025,NYJ,NE,away,12.50,43.50,00-0040736,15.50,,,28.00,,,,,2025-11-18T15:39:42Z
Terrance Ferguson,TE,11,2025,LA,SEA,home,-3.00,49.50,00-0040737,26.25,,2500,30.00,1.55,0.29,1.29,1.14,2025-11-18T15:39:42Z
Elijah Arroyo,TE,11,2025,SEA,LA,away,3.00,49.50,00-0040739,23.25,,2600,19.00,1.61,0.22,1.11,1.01,2025-11-18T15:39:42Z
ARI,DST,11,2025,ARI,SF,home,3.50,48.50,ARI,22.50,,2500,20.00,2.04,5.25,6.01,0.76,2025-11-18T15:39:42Z
ATL,DST,11,2025,ATL,CAR,home,-4.50,42.50,ATL,23.50,,3500,26.00,1.93,2.72,8.99,6.59,2025-11-18T15:39:42Z
BAL,DST,11,2025,BAL,CLE,away,-7.50,37.50,BAL,22.50,,3800,31.00,1.87,9.67,6.11,-1.70,2025-11-18T15:39:42Z
BUF,DST,11,2025,BUF,TB,home,-6.00,46.50,BUF,26.25,,3200,12.00,1.81,4.21,4.20,-0.01,2025-11-18T15:39:42Z
