display_name,position,week,season,team,opp,game_location,spread_line,total_line,gsis_id,proj_team_score,Projection,salary,opp_Rank,Value,ProjectedOwnership,optimal_exposure,PotentialLeverage,last_update
AJ Barner,TE,12,2025,SEA,TEN,away,-12.50,41.50,00-0039793,27.00,7.47,3300,10.00,2.22,2.49,2.11,-0.38,2025-11-24T20:55:36Z
Theo Johnson,TE,12,2025,NYG,DET,away,14.00,50.50,00-0039847,18.25,9.53,4100,12.00,2.16,4.99,5.41,0.42,2025-11-24T20:55:36Z
Jake Briningstool,TE,12,2025,KC,IND,home,-3.50,50.50,00-0040081,27.00,2.04,2500,29.00,0.41,0.03,0.35,0.32,2025-11-24T20:55:36Z
Colston Loveland,TE,12,2025,CHI,PIT,home,-3.00,46.50,00-0040126,24.75,7.36,3500,26.00,2.02,2.01,2.05,0.04,2025-11-24T20:55:36Z
Tyler Warren,TE,12,2025,IND,KC,away,3.50,50.50,00-0040128,23.50,12.60,5500,7.00,2.06,5.65,7.50,1.85,2025-11-24T20:55:36Z
Mitchell Evans,TE,12,2025,CAR,SF,away,7.50,49.50,00-0040187,21.00,2.31,,25.00,,,,,2025-11-24T20:55:36Z
Jackson Hawes,TE,12,2025,BUF,HOU,away,-5.50,43.50,00-0040194,24.50,3.13,,6.00,,,,,2025-11-24T20:55:36Z
Gavin Bartholomew,TE,12,2025,MIN,GB,away,6.50,41.50,00-0040215,17.50,0.55,2500,16.00,0.11,0.01,0.02,0.01,2025-11-24T20:55:36Z
Carter Runyon,TE,12,2025,LV,CLE,home,-3.00,35.50,00-0040488,19.25,0.57,2500,11.00,0.11,0.01,0.18,0.16,2025-11-24T20:55:36Z
Gunnar Helm,TE,12,2025,TEN,SEA,home,12.50,41.50,00-0040584,14.50,5.33,2700,30.00,1.88,1.16,1.44,0.28,2025-11-24T20:55:36Z
Harold Fannin Jr.,TE,12,2025,CLE,LV,away,3.00,35.50,00-0040663,16.25,9.60,3600,4.00,2.39,4.94,5.98,0.78,2025-11-24T20:55:36Z
Mason Taylor,TE,12,2025,NYJ,BAL,away,14.00,44.50,00-0040736,15.25,8.68,3400,9.00,2.53,4.22,3.47,-0.34,2025-11-24T20:55:36Z
Terrance Ferguson,TE,12,2025,LA,TB,home,-7.00,49.50,00-0040737,28.25,4.10,,8.00,,,,,2025-11-24T20:55:36Z
Elijah Arroyo,TE,12,2025,SEA,TEN,away,-12.50,41.50,00-0040739,27.00,3.74,2500,10.00,1.49,0.12,0.35,0.23,2025-11-24T20:55:36Z
ARI,DST,12,2025,ARI,JAX,home,2.50,47.50,ARI,22.50,5.10,2700,13.00,2.24,2.33,3.25,0.92,2025-11-24T20:55:36Z
ATL,DST,12,2025,ATL,NO,away,1.50,41.50,ATL,20.00,5.00,3400,28.00,1.76,2.36,1.66,-0.99,2025-11-24T20:55:36Z
BAL,DST,12,2025,BAL,NYJ,home,-14.00,44.50,BAL,29.25,7.70,3900,22.00,1.88,6.60,7.91,1.31,2025-11-24T20:55:36Z
BUF,DST,12,2025,BUF,HOU,away,-5.50,43.50,BUF,24.50,5.70,,18.00,,,,,2025-11-24T20:55:36Z
CAR,DST,12,2025,CAR,SF,away,7.50,49.50,CAR,21.00,0.80,,15.00,,,,,2025-11-24T20:55:36Z
CHI,DST,12,2025,CHI,PIT,home,-3.00,46.50,CHI,24.75,5.10,3300,11.00,1.68,1.78,2.70,0.92,2025-11-24T20:55:36Z
CIN,DST,12,2025,CIN,NE,home,7.50,50.50,CIN,21.50,1.60,2200,17.00,1.73,2.82,0.05,-2.77,2025-11-24T20:55:36Z
CLE,DST,12,2025,CLE,LV,away,3.00,35.50,CLE,16.25,8.60,2900,30.00,2.69,13.30,17.93,4.62,2025-11-24T20:55:36Z
DAL,DST,12,2025,DAL,PHI,home,3.00,47.50,DAL,22.25,4.40,2600,10.00,2.00,2.89,2.23,-0.66,2025-11-24T20:55:36Z
DET,DST,12,2025,DET,NYG,home,-14.00,50.50,DET,32.25,6.70,3700,20.00,1.85,4.90,4.26,-0.64,2025-11-24T20:55:36Z
GB,DST,12,2025,GB,MIN,home,-6.50,41.50,GB,24.00,8.70,3600,28.00,2.32,6.97,12.49,5.52,2025-11-24T20:55:36Z
HOU,DST,12,2025,HOU,BUF,home,5.50,43.50,HOU,19.00,5.10,,4.00,,,,,2025-11-24T20:55:36Z
IND,DST,12,2025,IND,KC,away,3.50,50.50,IND,23.50,3.80,2400,4.00,2.04,3.62,1.27,-2.35,2025-11-24T20:55:36Z
JAX,DST,12,2025,JAX,ARI,away,-2.50,47.50,JAX,25.00,5.40,3200,26.00,1.94,3.14,2.55,-0.59,2025-11-24T20:55:36Z
KC,DST,12,2025,KC,IND,home,-3.50,50.50,KC,27.00,5.10,3100,1.00,1.79,1.43,2.47,1.04,2025-11-24T20:55:36Z
LA,DST,12,2025,LA,TB,home,-7.00,49.50,LA,28.25,4.80,,11.00,,,,,2025-11-24T20:55:36Z
LV,DST,12,2025,LV,CLE,home,-3.00,35.50,LV,19.25,7.50,3500,31.00,2.07,8.40,8.88,0.38,2025-11-24T20:55:36Z
MIN,DST,12,2025,MIN,GB,away,6.50,41.50,MIN,17.50,4.20,2500,8.00,2.04,4.08,1.92,-2.16,2025-11-24T20:55:36Z
NE,DST,12,2025,NE,CIN,away,-7.50,50.50,NE,29.00,5.20,3800,26.00,1.34,4.42,2.16,-2.26,2025-11-24T20:55:36Z
NO,DST,12,2025,NO,ATL,home,-1.50,41.50,NO,21.50,6.20,2500,16.00,2.24,4.65,9.30,4.88,2025-11-24T20:55:36Z
NYG,DST,12,2025,NYG,DET,away,14.00,50.50,NYG,18.25,1.10,2100,3.00,1.69,3.07,0.02,-3.05,2025-11-24T20:55:36Z
NYJ,DST,12,2025,NYJ,BAL,away,14.00,44.50,NYJ,15.25,1.10,2000,21.00,2.02,2.87,0.02,-2.72,2025-11-24T20:55:36Z
PHI,DST,12,2025,PHI,DAL,away,-3.00,47.50,PHI,25.25,5.50,3000,2.00,2.08,2.75,3.61,0.86,2025-11-24T20:55:36Z
PIT,DST,12,2025,PIT,CHI,away,3.00,46.50,PIT,21.75,5.00,2800,6.00,1.79,1.74,4.20,2.46,2025-11-24T20:55:36Z
SEA,DST,12,2025,SEA,TEN,away,-12.50,41.50,SEA,27.00,8.70,4000,32.00,1.96,4.59,11.11,6.52,2025-11-24T20:55:36Z
SF,DST,12,2025,SF,CAR,home,-7.50,49.50,SF,28.50,4.50,,24.00,,,,,2025-11-24T20:55:36Z
TB,DST,12,2025,TB,LA,away,7.00,49.50,TB,21.25,0.70,,5.00,,,,,2025-11-24T20:55:36Z
TEN,DST,12,2025,TEN,SEA,home,12.50,41.50,TEN,14.50,1.10,2300,14.00,1.33,4.22,0.01,-4.21,2025-11-24T20:55:36Z
Matt Prater,K,12,2025,BUF,HOU,away,-5.50,43.50,00-0023853,24.50,7.60,,1.00,,,,,2025-11-24T20:55:36Z
Nick Folk,K,12,2025,NYJ,BAL,away,14.00,44.50,00-0025565,15.25,6.50,,30.00,,,,,2025-11-24T20:55:36Z
Brandon McManus,K,12,2025,GB,MIN,home,-6.50,41.50,00-0029822,24.00,7.50,,26.00,,,,,2025-11-24T20:55:36Z
Chris Boswell,K,12,2025,PIT,CHI,away,3.00,46.50,00-0031136,21.75,7.70,,11.00,,,,,2025-11-24T20:55:36Z
Cairo Santos,K,12,2025,CHI,PIT,home,-3.00,46.50,00-0031203,24.75,7.70,,29.00,,,,,2025-11-24T20:55:36Z
Jason Myers,K,12,2025,SEA,TEN,away,-12.50,41.50,00-0031492,27.00,8.50,,19.00,,,,,2025-11-24T20:55:36Z
Ka'imi Fairbairn,K,12,2025,HOU,BUF,home,5.50,43.50,00-0032726,19.00,6.70,,8.00,,,,,2025-11-24T20:55:36Z
Harrison Butker,K,12,2025,KC,IND,home,-3.50,50.50,00-0033303,27.00,8.30,,7.00,,,,,2025-11-24T20:55:36Z
Younghoe Koo,K,12,2025,NYG,DET,away,14.00,50.50,00-0033702,18.25,6.50,,6.00,,,,,2025-11-24T20:55:36Z
Jake Elliott,K,12,2025,PHI,DAL,away,-3.00,47.50,00-0033787,25.25,7.90,,24.00,,,,,2025-11-24T20:55:36Z
Zane Gonzalez,K,12,2025,ATL,NO,away,1.50,41.50,00-0033862,20.00,7.00,,16.00,,,,,2025-11-24T20:55:36Z
Michael Badgley,K,12,2025,IND,KC,away,3.50,50.50,00-0034084,23.50,7.00,,9.00,,,,,2025-11-24T20:55:36Z
Daniel Carlson,K,12,2025,LV,CLE,home,-3.00,35.50,00-0034161,19.25,6.70,,23.00,,,,,2025-11-24T20:55:36Z
Joey Slye,K,12,2025,TEN,SEA,home,12.50,41.50,00-0035192,14.50,5.80,,5.00,,,,,2025-11-24T20:55:36Z
Matt Gay,K,12,2025,SF,CAR,home,-7.50,49.50,00-0035269,28.50,8.40,,21.00,,,,,2025-11-24T20:55:36Z
Chase McLaughlin,K,12,2025,TB,LA,away,7.00,49.50,00-0035358,21.25,7.60,,14.00,,,,,2025-11-24T20:55:36Z
Evan McPherson,K,12,2025,CIN,NE,home,7.50,50.50,00-0036854,21.50,7.10,,3.00,,,,,2025-11-24T20:55:36Z
Brandon Aubrey,K,12,2025,DAL,PHI,home,3.00,47.50,00-0037692,22.25,8.30,,26.00,,,,,2025-11-24T20:55:36Z
Andre Szmyt,K,12,2025,CLE,LV,away,3.00,35.50,00-0038428,16.25,6.40,,21.00,,,,,2025-11-24T20:55:36Z
Chad Ryland,K,12,2025,ARI,JAX,home,2.50,47.50,00-0038567,22.50,7.40,,2.00,,,,,2025-11-24T20:55:36Z
Blake Grupe,K,12,2025,NO,ATL,home,-1.50,41.50,00-0038905,21.50,7.20,,25.00,,,,,2025-11-24T20:55:36Z
Jake Bates,K,12,2025,DET,NYG,home,-14.00,50.50,00-0039172,32.25,8.70,,18.00,,,,,2025-11-24T20:55:36Z
Will Reichard,K,12,2025,MIN,GB,away,6.50,41.50,00-0039404,17.50,6.40,,10.00,,,,,2025-11-24T20:55:36Z
Cam Little,K,12,2025,JAX,ARI,away,-2.50,47.50,00-0039409,25.00,7.80,,31.00,,,,,2025-11-24T20:55:36Z
Harrison Mevis,K,12,2025,LA,TB,home,-7.00,49.50,00-0039498,28.25,7.60,,13.00,,,,,2025-11-24T20:55:36Z
Tyler Loop,K,12,2025,BAL,NYJ,home,-14.00,44.50,00-0040074,29.25,8.90,,32.00,,,,,2025-11-24T20:55:36Z
Andy Borregales,K,12,2025,NE,CIN,away,-7.50,50.50,00-0040200,29.00,8.30,,17.00,,,,,2025-11-24T20:55:36Z
Ryan Fitzgerald,K,12,2025,CAR,SF,away,7.50,49.50,00-0040279,21.00,6.80,,3.00,,,,,2025-11-24T20:55:36Z
