display_name,position,week,season,team,opp,game_location,spread_line,total_line,gsis_id,proj_team_score,Projection,salary,opp_Rank,Value,ProjectedOwnership,optimal_exposure,PotentialLeverage,last_update
Jake Ferguson,TE,16,2025,DAL,LAC,home,-1.50,50.50,00-0038041,26.00,9.60,4400,7.00,2.18,2.71,4.84,2.13,2025-12-22T23:01:53Z
Charlie Kolar,TE,16,2025,BAL,NE,home,-3.50,48.50,00-0038046,26.00,1.48,,29.00,,,,,2025-12-22T23:01:53Z
Daniel Bellinger,TE,16,2025,NYG,MIN,home,2.50,41.50,00-0038115,19.50,3.31,2500,13.00,1.32,0.08,0.62,0.54,2025-12-22T23:01:53Z
Cade Otton,TE,16,2025,TB,CAR,away,-3.00,44.50,00-0038129,23.75,5.39,3400,19.00,1.58,2.15,4.65,2.39,2025-12-22T23:01:53Z
Will Mallory,TE,16,2025,IND,SF,home,4.50,45.50,00-0038394,20.50,0.91,,22.00,,,,,2025-12-22T23:01:53Z
Luke Schoonmaker,TE,16,2025,DAL,LAC,home,-1.50,50.50,00-0038547,26.00,1.65,2500,7.00,0.66,0.02,0.95,0.94,2025-12-22T23:01:53Z
Darnell Washington,TE,16,2025,PIT,DET,away,7.50,52.50,00-0038558,22.50,4.97,2600,16.00,1.91,3.94,5.40,1.46,2025-12-22T23:01:53Z
Blake Whiteheart,TE,16,2025,CLE,BUF,home,10.50,41.50,00-0038710,15.50,1.05,2500,1.00,0.42,0.08,,,2025-12-22T23:01:53Z
Julian Hill,TE,16,2025,MIA,CIN,home,3.50,48.50,00-0038720,22.50,1.53,2500,32.00,0.61,0.02,0.55,0.53,2025-12-22T23:01:53Z
Nate Adkins,TE,16,2025,DEN,JAX,home,-3.50,46.50,00-0038783,25.00,1.19,2500,25.00,0.48,0.01,0.76,0.75,2025-12-22T23:01:53Z
Ben Sims,TE,16,2025,MIN,NYG,away,-2.50,41.50,00-0038809,22.00,0.98,2500,8.00,0.39,0.01,,,2025-12-22T23:01:53Z
Dalton Kincaid,TE,16,2025,BUF,CLE,away,-10.50,41.50,00-0038933,26.00,8.52,4300,12.00,1.98,1.36,5.49,4.06,2025-12-22T23:01:53Z
Brenton Strange,TE,16,2025,JAX,DEN,away,3.50,46.50,00-0038935,21.50,9.97,3900,21.00,2.56,11.80,4.21,-7.59,2025-12-22T23:01:53Z
Elijah Higgins,TE,16,2025,ARI,ATL,home,2.50,48.50,00-0039041,23.00,3.50,2500,2.00,1.40,0.17,0.44,0.27,2025-12-22T23:01:53Z
Payne Durham,TE,16,2025,TB,CAR,away,-3.00,44.50,00-0039050,23.75,0.63,2500,19.00,0.25,0.00,,,2025-12-22T23:01:53Z
Michael Mayer,TE,16,2025,LV,HOU,away,14.50,39.50,00-0039066,12.50,4.20,2600,9.00,1.62,0.78,0.29,-0.34,2025-12-22T23:01:53Z
Davis Allen,TE,16,2025,LA,SEA,away,1.50,42.50,00-0039074,20.50,3.01,,27.00,,0.00,,,2025-12-22T23:01:53Z
Luke Musgrave,TE,16,2025,GB,CHI,away,1.50,45.50,00-0039144,22.00,4.66,,18.00,,,,,2025-12-22T23:01:53Z
Jack Westover,TE,16,2025,NE,BAL,away,3.50,48.50,00-0039305,22.50,1.19,,20.00,,,,,2025-12-22T23:01:53Z
Brock Bowers,TE,16,2025,LV,HOU,away,14.50,39.50,00-0039338,12.50,12.04,5600,9.00,2.15,6.47,9.31,2.94,2025-12-22T23:01:53Z
Ja'Tavion Sanders,TE,16,2025,CAR,TB,home,3.00,44.50,00-0039356,20.75,4.52,2500,26.00,1.81,0.22,0.35,0.16,2025-12-22T23:01:53Z
Cade Stover,TE,16,2025,HOU,LV,home,-14.50,39.50,00-0039359,27.00,2.56,2500,4.00,1.03,0.08,0.11,0.02,2025-12-22T23:01:53Z
Brenden Bates,TE,16,2025,CLE,BUF,home,10.50,41.50,00-0039458,15.50,1.42,2500,1.00,0.57,0.03,,,2025-12-22T23:01:53Z
Brevyn Spann-Ford,TE,16,2025,DAL,LAC,home,-1.50,50.50,00-0039530,26.00,1.02,2500,7.00,0.41,0.01,0.29,0.28,2025-12-22T23:01:53Z
Devin Culp,TE,16,2025,TB,CAR,away,-3.00,44.50,00-0039754,23.75,1.74,2500,19.00,0.70,0.00,,,2025-12-22T23:01:53Z
AJ Barner,TE,16,2025,SEA,LA,home,-1.50,42.50,00-0039793,22.00,7.85,,14.00,,4.00,,,2025-12-22T23:01:53Z
Jared Wiley,TE,16,2025,KC,TEN,away,-3.50,37.50,00-0039824,20.50,1.21,2500,20.00,0.48,0.01,,,2025-12-22T23:01:53Z
Theo Johnson,TE,16,2025,NYG,MIN,home,2.50,41.50,00-0039847,19.50,8.34,3700,13.00,2.25,4.26,5.96,1.70,2025-12-22T23:01:53Z
Ben Sinnott,TE,16,2025,WAS,PHI,home,7.00,43.50,00-0039912,18.25,4.83,,3.00,,,,,2025-12-22T23:01:53Z
Colston Loveland,TE,16,2025,CHI,GB,home,-1.50,45.50,00-0040126,23.50,9.66,,11.00,,,,,2025-12-22T23:01:53Z
Tyler Warren,TE,16,2025,IND,SF,home,4.50,45.50,00-0040128,20.50,10.69,,22.00,,,,,2025-12-22T23:01:53Z
Mitchell Evans,TE,16,2025,CAR,TB,home,3.00,44.50,00-0040187,20.75,1.97,2500,26.00,0.79,0.04,0.32,0.28,2025-12-22T23:01:53Z
Oronde Gadsden II,TE,16,2025,LAC,DAL,away,1.50,50.50,00-0040189,24.50,9.78,4100,15.00,2.39,6.32,6.63,0.30,2025-12-22T23:01:53Z
Jackson Hawes,TE,16,2025,BUF,CLE,away,-10.50,41.50,00-0040194,26.00,1.73,2500,12.00,0.69,0.00,0.30,0.29,2025-12-22T23:01:53Z
Gunnar Helm,TE,16,2025,TEN,KC,home,3.50,37.50,00-0040584,17.00,6.22,2900,5.00,2.15,1.49,3.04,1.54,2025-12-22T23:01:53Z
Robbie Ouzts,TE,16,2025,SEA,LA,home,-1.50,42.50,00-0040649,22.00,0.40,,3.00,,,,,2025-12-22T23:01:53Z
Harold Fannin Jr.,TE,16,2025,CLE,BUF,home,10.50,41.50,00-0040663,15.50,12.14,4500,1.00,2.70,13.72,8.29,-5.94,2025-12-22T23:01:53Z
Terrance Ferguson,TE,16,2025,LA,SEA,away,1.50,42.50,00-0040737,20.50,4.62,,27.00,,1.00,,,2025-12-22T23:01:53Z
ARI,DST,16,2025,ARI,ATL,home,2.50,48.50,ARI,23.00,4.90,2600,19.00,1.88,5.16,2.66,-2.71,2025-12-22T23:01:53Z
ATL,DST,16,2025,ATL,ARI,away,-2.50,48.50,ATL,25.50,5.85,2700,24.00,2.17,3.16,3.88,0.80,2025-12-22T23:01:53Z
BAL,DST,16,2025,BAL,NE,home,-3.50,48.50,BAL,26.00,5.85,,16.00,,,,,2025-12-22T23:01:53Z
BUF,DST,16,2025,BUF,CLE,away,-10.50,41.50,BUF,26.00,7.05,3500,31.00,2.01,7.03,9.16,1.24,2025-12-22T23:01:53Z
CAR,DST,16,2025,CAR,TB,home,3.00,44.50,CAR,20.75,4.40,2800,17.00,1.57,4.57,0.69,-3.15,2025-12-22T23:01:53Z
CHI,DST,16,2025,CHI,GB,home,-1.50,45.50,CHI,23.50,5.20,,5.00,,,,,2025-12-22T23:01:53Z
CIN,DST,16,2025,CIN,MIA,away,-3.50,48.50,CIN,26.00,5.50,2500,22.00,2.20,2.68,2.60,0.03,2025-12-22T23:01:53Z
CLE,DST,16,2025,CLE,BUF,home,10.50,41.50,CLE,15.50,5.90,2200,8.00,2.68,4.56,2.11,-2.75,2025-12-22T23:01:53Z
DAL,DST,16,2025,DAL,LAC,home,-1.50,50.50,DAL,26.00,6.50,2900,25.00,2.24,3.50,3.13,-0.37,2025-12-22T23:01:53Z
DEN,DST,16,2025,DEN,JAX,home,-3.50,46.50,DEN,25.00,6.00,3200,12.00,1.88,3.52,3.63,0.11,2025-12-22T23:01:53Z
DET,DST,16,2025,DET,PIT,home,-7.50,52.50,DET,30.00,4.95,3100,13.00,1.60,6.46,2.01,-4.45,2025-12-22T23:01:53Z
GB,DST,16,2025,GB,CHI,away,1.50,45.50,GB,22.00,4.95,,7.00,,,,,2025-12-22T23:01:53Z
HOU,DST,16,2025,HOU,LV,home,-14.50,39.50,HOU,27.00,10.20,4000,32.00,2.55,9.02,25.00,12.12,2025-12-22T23:01:53Z
IND,DST,16,2025,IND,SF,home,4.50,45.50,IND,20.50,4.60,,14.00,,,,,2025-12-22T23:01:53Z
JAX,DST,16,2025,JAX,DEN,away,3.50,46.50,JAX,21.50,4.90,2900,6.00,1.69,2.61,0.29,-2.32,2025-12-22T23:01:53Z
KC,DST,16,2025,KC,TEN,away,-3.50,37.50,KC,20.50,6.85,3300,28.00,2.08,8.19,9.39,1.42,2025-12-22T23:01:53Z
LA,DST,16,2025,LA,SEA,away,1.50,42.50,LA,20.50,5.10,,15.00,,,,,2025-12-22T23:01:53Z
LAC,DST,16,2025,LAC,DAL,away,1.50,50.50,LAC,24.50,5.90,2400,3.00,2.46,2.78,5.01,2.23,2025-12-22T23:01:53Z
LV,DST,16,2025,LV,HOU,away,14.50,39.50,LV,12.50,4.85,2000,11.00,2.42,7.65,1.29,-4.02,2025-12-22T23:01:53Z
MIA,DST,16,2025,MIA,CIN,home,3.50,48.50,MIA,22.50,6.00,2700,28.00,2.22,4.75,1.84,-3.13,2025-12-22T23:01:53Z
MIN,DST,16,2025,MIN,NYG,away,-2.50,41.50,MIN,22.00,6.15,2800,21.00,2.20,4.24,2.42,-1.82,2025-12-22T23:01:53Z
NE,DST,16,2025,NE,BAL,away,3.50,48.50,NE,22.50,5.60,,18.00,,,,,2025-12-22T23:01:53Z
NO,DST,16,2025,NO,NYJ,home,-6.50,39.50,NO,23.00,7.10,3400,26.00,2.09,7.03,9.67,4.41,2025-12-22T23:01:53Z
NYG,DST,16,2025,NYG,MIN,home,2.50,41.50,NYG,19.50,6.40,2600,30.00,2.46,5.73,7.48,1.75,2025-12-22T23:01:53Z
NYJ,DST,16,2025,NYJ,NO,away,6.50,39.50,NYJ,16.50,6.05,2100,27.00,2.88,8.46,2.70,-4.92,2025-12-22T23:01:53Z
PHI,DST,16,2025,PHI,WAS,away,-7.00,43.50,PHI,25.25,7.05,,20.00,,,,,2025-12-22T23:01:53Z
PIT,DST,16,2025,PIT,DET,away,7.50,52.50,PIT,22.50,3.05,2300,1.00,1.33,17.27,,,2025-12-22T23:01:53Z
SEA,DST,16,2025,SEA,LA,home,-1.50,42.50,SEA,22.00,5.20,,4.00,,,,,2025-12-22T23:01:53Z
SF,DST,16,2025,SF,IND,away,-4.50,45.50,SF,25.00,4.70,,2.00,,,,,2025-12-22T23:01:53Z
TB,DST,16,2025,TB,CAR,away,-3.00,44.50,TB,23.75,5.10,3000,22.00,1.70,4.18,2.47,-1.20,2025-12-22T23:01:53Z
TEN,DST,16,2025,TEN,KC,home,3.50,37.50,TEN,17.00,6.15,2500,10.00,2.46,7.82,2.57,-5.09,2025-12-22T23:01:53Z
WAS,DST,16,2025,WAS,PHI,home,7.00,43.50,WAS,18.25,4.15,,9.00,,,,,2025-12-22T23:01:53Z
Nick Folk,K,16,2025,NYJ,NO,away,6.50,39.50,00-0025565,16.50,6.72,,24.00,,,,,2025-12-22T23:01:53Z
Brandon McManus,K,16,2025,GB,CHI,away,1.50,45.50,00-0029822,22.00,7.00,,5.00,,,,,2025-12-22T23:01:53Z
Chris Boswell,K,16,2025,PIT,DET,away,7.50,52.50,00-0031136,22.50,7.97,,16.00,,,,,2025-12-22T23:01:53Z
Cairo Santos,K,16,2025,CHI,GB,home,-1.50,45.50,00-0031203,23.50,7.82,,7.00,,,,,2025-12-22T23:01:53Z
Jason Myers,K,16,2025,SEA,LA,home,-1.50,42.50,00-0031492,22.00,7.67,,10.00,,,,,2025-12-22T23:01:53Z
Wil Lutz,K,16,2025,DEN,JAX,home,-3.50,46.50,00-0032569,25.00,7.63,,2.00,,,,,2025-12-22T23:01:53Z
Ka'imi Fairbairn,K,16,2025,HOU,LV,home,-14.50,39.50,00-0032726,27.00,8.55,,14.00,,,,,2025-12-22T23:01:53Z
Harrison Butker,K,16,2025,KC,TEN,away,-3.50,37.50,00-0033303,20.50,6.93,,19.00,,,,,2025-12-22T23:01:53Z
Jake Elliott,K,16,2025,PHI,WAS,away,-7.00,43.50,00-0033787,25.25,7.65,,21.00,,,,,2025-12-22T23:01:53Z
Zane Gonzalez,K,16,2025,ATL,ARI,away,-2.50,48.50,00-0033862,25.50,8.03,,30.00,,,,,2025-12-22T23:01:53Z
Michael Badgley,K,16,2025,BUF,CLE,away,-10.50,41.50,00-0034084,26.00,7.40,,,,,,,2025-12-22T23:01:53Z
Daniel Carlson,K,16,2025,LV,HOU,away,14.50,39.50,00-0034161,12.50,6.57,,1.00,,,,,2025-12-22T23:01:53Z
Eddy Pineiro,K,16,2025,SF,IND,away,-4.50,45.50,00-0034173,25.00,8.17,,26.00,,,,,2025-12-22T23:01:53Z
Joey Slye,K,16,2025,TEN,KC,home,3.50,37.50,00-0035192,17.00,7.17,,13.00,,,,,2025-12-22T23:01:53Z
Chase McLaughlin,K,16,2025,TB,CAR,away,-3.00,44.50,00-0035358,23.75,8.02,,18.00,,,,,2025-12-22T23:01:53Z
Riley Patterson,K,16,2025,MIA,CIN,home,3.50,48.50,00-0036816,22.50,7.62,,16.00,,,,,2025-12-22T23:01:53Z
Evan McPherson,K,16,2025,CIN,MIA,away,-3.50,48.50,00-0036854,26.00,8.13,,9.00,,,,,2025-12-22T23:01:53Z
Cameron Dicker,K,16,2025,LAC,DAL,away,1.50,50.50,00-0037224,24.50,8.23,,19.00,,,,,2025-12-22T23:01:53Z
Brandon Aubrey,K,16,2025,DAL,LAC,home,-1.50,50.50,00-0037692,26.00,8.98,,12.00,,,,,2025-12-22T23:01:53Z
Andre Szmyt,K,16,2025,CLE,BUF,home,10.50,41.50,00-0038428,15.50,6.10,,6.00,,,,,2025-12-22T23:01:53Z
Jake Moody,K,16,2025,WAS,PHI,home,7.00,43.50,00-0038562,18.25,6.72,,28.00,,,,,2025-12-22T23:01:53Z
Chad Ryland,K,16,2025,ARI,ATL,home,2.50,48.50,00-0038567,23.00,7.28,,25.00,,,,,2025-12-22T23:01:53Z
Blake Grupe,K,16,2025,IND,SF,home,4.50,45.50,00-0038905,20.50,7.30,,3.00,,,,,2025-12-22T23:01:53Z
Jake Bates,K,16,2025,DET,PIT,home,-7.50,52.50,00-0039172,30.00,8.53,,23.00,,,,,2025-12-22T23:01:53Z
Charlie Smyth,K,16,2025,NO,NYJ,home,-6.50,39.50,00-0039229,23.00,7.50,,30.00,,,,,2025-12-22T23:01:53Z
Will Reichard,K,16,2025,MIN,NYG,away,-2.50,41.50,00-0039404,22.00,8.07,,27.00,,,,,2025-12-22T23:01:53Z
Cam Little,K,16,2025,JAX,DEN,away,3.50,46.50,00-0039409,21.50,7.58,,21.00,,,,,2025-12-22T23:01:53Z
Harrison Mevis,K,16,2025,LA,SEA,away,1.50,42.50,00-0039498,20.50,7.10,,8.00,,,,,2025-12-22T23:01:53Z
Tyler Loop,K,16,2025,BAL,NE,home,-3.50,48.50,00-0040074,26.00,7.62,,4.00,,,,,2025-12-22T23:01:53Z
Andy Borregales,K,16,2025,NE,BAL,away,3.50,48.50,00-0040200,22.50,7.32,,29.00,,,,,2025-12-22T23:01:53Z
Ryan Fitzgerald,K,16,2025,CAR,TB,home,3.00,44.50,00-0040279,20.75,6.88,,11.00,,,,,2025-12-22T23:01:53Z
Ben Sauls,K,16,2025,NYG,MIN,home,2.50,41.50,00-0040530,19.50,6.83,,32.00,,,,,2025-12-22T23:01:53Z
